,CLIENT_ID,ins_x,symbol,exp,strk,opt,StockName,NetQty,ClPrice,ClAmt,Exposure_Mrg,Span_Mrg,Total_Margin,%_Margin,Token,ins_y,strk1_x,ins,strk1_y,close
0,14275,FUTSTK,ABB,20221124, , ,EF ABB 24Nov22,-1000,3042.8,3042800,106498.0,-59757.5,46740.5,1.54,53397,FUTSTK,0.0,FUTSTK,0.0,3157.25
1,14275,OPTSTK,ABB,20221124,3100.00,CE,EO CE ABB 24Nov22 3100.0000,2750,3042.8,8367700,0.0,0.0,0.0,0.0,61768,OPTSTK,3100.0,OPTSTK,3100.0,236.5
2,14275,OPTSTK,ABB,20221124,3250.00,CE,EO CE ABB 24Nov22 3250.0000,-500,3042.8,1521400,53249.0,0.0,53249.0,3.5,61774,OPTSTK,3250.0,OPTSTK,3250.0,169.1
3,14275,OPTSTK,ABB,20221124,3400.00,CE,EO CE ABB 24Nov22 3400.0000,1250,3042.8,3803500,0.0,0.0,0.0,0.0,61780,OPTSTK,3400.0,OPTSTK,3400.0,117.45
4,14275,OPTSTK,ABFRL,20221124,320.00,CE,EO CE ABFRL 24Nov22 320.0000,-2600,317.1,824460,28856.1,116558.0,145414.1,17.64,62186,OPTSTK,320.0,OPTSTK,320.0,34.15
5,14275,OPTSTK,ABFRL,20221124,330.00,CE,EO CE ABFRL 24Nov22 330.0000,-26000,317.1,8244600,288561.0,0.0,288561.0,3.5,62190,OPTSTK,330.0,OPTSTK,330.0,28.65
6,14275,OPTSTK,ABFRL,20221124,340.00,CE,EO CE ABFRL 24Nov22 340.0000,7800,317.1,2473380,0.0,0.0,0.0,0.0,62194,OPTSTK,340.0,OPTSTK,340.0,23.85
7,14275,OPTSTK,ABFRL,20221124,345.00,CE,EO CE ABFRL 24Nov22 345.0000,10400,317.1,3297840,0.0,0.0,0.0,0.0,62196,OPTSTK,345.0,OPTSTK,345.0,21.65
8,14275,OPTSTK,ABFRL,20221124,350.00,CE,EO CE ABFRL 24Nov22 350.0000,62400,317.1,19787040,0.0,0.0,0.0,0.0,62198,OPTSTK,350.0,OPTSTK,350.0,19.65
9,14275,FUTSTK,ACC,20221124, , ,EF ACC 24Nov22,-9750,2469.8,24080550,842819.25,3176840.0,4019659.25,16.69,53401,FUTSTK,0.0,FUTSTK,0.0,2519.95
10,14275,OPTSTK,ACC,20221124,2400.00,CE,EO CE ACC 24Nov22 2400.0000,250,2469.8,617450,0.0,0.0,0.0,0.0,62335,OPTSTK,2400.0,OPTSTK,2400.0,207.1
11,14275,OPTSTK,ACC,20221124,2600.00,CE,EO CE ACC 24Nov22 2600.0000,2000,2469.8,4939600,0.0,0.0,0.0,0.0,62355,OPTSTK,2600.0,OPTSTK,2600.0,110.7
12,14275,OPTSTK,ACC,20221124,2400.00,PE,EO PE ACC 24Nov22 2400.0000,1000,2469.8,2469800,0.0,0.0,0.0,0.0,62336,OPTSTK,2400.0,OPTSTK,2400.0,93.9
13,14275,FUTSTK,ADANIENT,20221124, , ,EF ADANIENT 24Nov22,-13750,3967.25,54549688,1909239.08,13729550.0,15638789.08,28.67,53402,FUTSTK,0.0,FUTSTK,0.0,3707.05
14,14275,OPTSTK,ADANIENT,20221124,4200.00,CE,EO CE ADANIENT 24Nov22 4200.0000,-500,3967.25,1983625,69426.88,0.0,69426.88,3.5,35226,OPTSTK,4200.0,OPTSTK,4200.0,136.2
15,14275,OPTSTK,ADANIENT,20221124,4250.00,CE,EO CE ADANIENT 24Nov22 4250.0000,-3000,3967.25,11901750,416561.25,0.0,416561.25,3.5,35291,OPTSTK,4250.0,OPTSTK,4250.0,124.75
16,14275,OPTSTK,ADANIENT,20221124,4400.00,CE,EO CE ADANIENT 24Nov22 4400.0000,500,3967.25,1983625,0.0,0.0,0.0,0.0,52448,OPTSTK,4400.0,OPTSTK,4400.0,0.0
17,14275,OPTSTK,ADANIENT,20221124,4450.00,CE,EO CE ADANIENT 24Nov22 4450.0000,-250,3967.25,991813,34713.46,0.0,34713.46,3.5,52469,OPTSTK,4450.0,OPTSTK,4450.0,0.0
18,14275,OPTSTK,ADANIENT,20221124,4550.00,CE,EO CE ADANIENT 24Nov22 4550.0000,500,3967.25,1983625,0.0,0.0,0.0,0.0,55943,OPTSTK,4550.0,OPTSTK,4550.0,0.0
19,14275,OPTSTK,ADANIENT,20221124,4600.00,CE,EO CE ADANIENT 24Nov22 4600.0000,500,3967.25,1983625,0.0,0.0,0.0,0.0,55945,OPTSTK,4600.0,OPTSTK,4600.0,0.0
20,14275,OPTSTK,ADANIENT,20221124,3000.00,PE,EO PE ADANIENT 24Nov22 3000.0000,4500,3967.25,17852625,0.0,0.0,0.0,0.0,62462,OPTSTK,3000.0,OPTSTK,3000.0,53.45
21,14275,OPTSTK,ADANIENT,20221124,3100.00,PE,EO PE ADANIENT 24Nov22 3100.0000,1000,3967.25,3967250,0.0,0.0,0.0,0.0,62466,OPTSTK,3100.0,OPTSTK,3100.0,73.1
22,14275,OPTSTK,ADANIENT,20221124,3300.00,PE,EO PE ADANIENT 24Nov22 3300.0000,-2750,3967.25,10909938,381847.83,0.0,381847.83,3.5,62474,OPTSTK,3300.0,OPTSTK,3300.0,126.45
23,14275,OPTSTK,ADANIENT,20221124,3400.00,PE,EO PE ADANIENT 24Nov22 3400.0000,2000,3967.25,7934500,0.0,0.0,0.0,0.0,62478,OPTSTK,3400.0,OPTSTK,3400.0,160.65
24,14275,OPTSTK,ADANIENT,20221124,3500.00,PE,EO PE ADANIENT 24Nov22 3500.0000,-3250,3967.25,12893563,451274.71,0.0,451274.71,3.5,62482,OPTSTK,3500.0,OPTSTK,3500.0,200.35
25,14275,OPTSTK,ADANIENT,20221124,3600.00,PE,EO PE ADANIENT 24Nov22 3600.0000,-1250,3967.25,4959063,173567.21,0.0,173567.21,3.5,62486,OPTSTK,3600.0,OPTSTK,3600.0,245.35
26,14275,OPTSTK,ADANIENT,20221124,3800.00,PE,EO PE ADANIENT 24Nov22 3800.0000,-500,3967.25,1983625,69426.88,0.0,69426.88,3.5,62494,OPTSTK,3800.0,OPTSTK,3800.0,351.2
27,14275,OPTSTK,ADANIENT,20221124,3900.00,PE,EO PE ADANIENT 24Nov22 3900.0000,-1500,3967.25,5950875,208280.63,0.0,208280.63,3.5,62498,OPTSTK,3900.0,OPTSTK,3900.0,411.6
28,14275,FUTSTK,ADANIPORTS,20221124, , ,EF ADANIPORTS 24Nov22,-64375,889.05,57232594,3004711.19,11541825.0,14546536.19,25.42,53405,FUTSTK,0.0,FUTSTK,0.0,926.5
29,14275,OPTSTK,ADANIPORTS,20221124,1000.00,CE,EO CE ADANIPORTS 24Nov22 1000.0000,-625,889.05,555656,29171.94,0.0,29171.94,5.25,62611,OPTSTK,1000.0,OPTSTK,1000.0,37.3
30,14275,OPTSTK,ADANIPORTS,20221124,1050.00,CE,EO CE ADANIPORTS 24Nov22 1050.0000,1250,889.05,1111313,0.0,0.0,0.0,0.0,62621,OPTSTK,1050.0,OPTSTK,1050.0,24.85
31,14275,OPTSTK,ADANIPORTS,20221124,850.00,CE,EO CE ADANIPORTS 24Nov22 850.0000,-1250,889.05,1111313,58343.93,0.0,58343.93,5.25,62578,OPTSTK,850.0,OPTSTK,850.0,106.1
32,14275,OPTSTK,ADANIPORTS,20221124,880.00,CE,EO CE ADANIPORTS 24Nov22 880.0000,2500,889.05,2222625,0.0,0.0,0.0,0.0,62584,OPTSTK,880.0,OPTSTK,880.0,88.1
33,14275,OPTSTK,ADANIPORTS,20221124,900.00,CE,EO CE ADANIPORTS 24Nov22 900.0000,-3125,889.05,2778281,145859.75,0.0,145859.75,5.25,62588,OPTSTK,900.0,OPTSTK,900.0,77.3
34,14275,OPTSTK,ADANIPORTS,20221124,920.00,CE,EO CE ADANIPORTS 24Nov22 920.0000,-3125,889.05,2778281,145859.75,0.0,145859.75,5.25,62592,OPTSTK,920.0,OPTSTK,920.0,67.5
35,14275,OPTSTK,ADANIPORTS,20221124,950.00,CE,EO CE ADANIPORTS 24Nov22 950.0000,2500,889.05,2222625,0.0,0.0,0.0,0.0,62601,OPTSTK,950.0,OPTSTK,950.0,54.55
36,14275,OPTSTK,ADANIPORTS,20221229,900.00,CE,EO CE ADANIPORTS 29Dec22 900.0000,625,895.1,559438,0.0,0.0,0.0,0.0,91836,OPTSTK,900.0,OPTSTK,900.0,0.0
37,14275,OPTSTK,ADANIPORTS,20221124,700.00,PE,EO PE ADANIPORTS 24Nov22 700.0000,2500,889.05,2222625,0.0,0.0,0.0,0.0,62547,OPTSTK,700.0,OPTSTK,700.0,4.0
38,14275,OPTSTK,ADANIPORTS,20221124,750.00,PE,EO PE ADANIPORTS 24Nov22 750.0000,1250,889.05,1111313,0.0,0.0,0.0,0.0,62557,OPTSTK,750.0,OPTSTK,750.0,9.4
39,14275,OPTSTK,ADANIPORTS,20221124,800.00,PE,EO PE ADANIPORTS 24Nov22 800.0000,-1250,889.05,1111313,58343.93,0.0,58343.93,5.25,62567,OPTSTK,800.0,OPTSTK,800.0,18.9
40,14275,OPTSTK,ADANIPORTS,20221124,820.00,PE,EO PE ADANIPORTS 24Nov22 820.0000,-1875,889.05,1666969,87515.87,0.0,87515.87,5.25,62572,OPTSTK,820.0,OPTSTK,820.0,24.15
41,14275,OPTSTK,ADANIPORTS,20221124,840.00,PE,EO PE ADANIPORTS 24Nov22 840.0000,-5000,889.05,4445250,233375.63,0.0,233375.63,5.25,62577,OPTSTK,840.0,OPTSTK,840.0,30.25
42,14275,OPTSTK,ADANIPORTS,20221124,850.00,PE,EO PE ADANIPORTS 24Nov22 850.0000,-1250,889.05,1111313,58343.93,0.0,58343.93,5.25,62579,OPTSTK,850.0,OPTSTK,850.0,33.65
43,14275,OPTSTK,ADANIPORTS,20221124,900.00,PE,EO PE ADANIPORTS 24Nov22 900.0000,15000,889.05,13335750,0.0,0.0,0.0,0.0,62589,OPTSTK,900.0,OPTSTK,900.0,54.4
44,14275,OPTSTK,ADANIPORTS,20221124,940.00,PE,EO PE ADANIPORTS 24Nov22 940.0000,3750,889.05,3333938,0.0,0.0,0.0,0.0,62600,OPTSTK,940.0,OPTSTK,940.0,75.35
45,14275,FUTSTK,ALKEM,20221124, , ,EF ALKEM 24Nov22,-2400,3107.95,7459080,261067.8,-166944.0,94123.8,1.26,53406,FUTSTK,0.0,FUTSTK,0.0,3291.25
46,14275,OPTSTK,ALKEM,20221124,3200.00,CE,EO CE ALKEM 24Nov22 3200.0000,7000,3107.95,21755650,0.0,0.0,0.0,0.0,63133,OPTSTK,3200.0,OPTSTK,3200.0,201.05
47,14275,OPTSTK,ALKEM,20221124,3300.00,CE,EO CE ALKEM 24Nov22 3300.0000,1000,3107.95,3107950,0.0,0.0,0.0,0.0,63137,OPTSTK,3300.0,OPTSTK,3300.0,149.65
48,14275,OPTSTK,ALKEM,20221124,3350.00,CE,EO CE ALKEM 24Nov22 3350.0000,200,3107.95,621590,0.0,0.0,0.0,0.0,63139,OPTSTK,3350.0,OPTSTK,3350.0,127.75
49,14275,OPTSTK,ALKEM,20221124,3400.00,CE,EO CE ALKEM 24Nov22 3400.0000,1200,3107.95,3729540,0.0,0.0,0.0,0.0,63141,OPTSTK,3400.0,OPTSTK,3400.0,108.3
50,14275,OPTSTK,ALKEM,20221124,2800.00,PE,EO PE ALKEM 24Nov22 2800.0000,600,3107.95,1864770,0.0,0.0,0.0,0.0,62886,OPTSTK,2800.0,OPTSTK,2800.0,14.1
51,14275,OPTSTK,ALKEM,20221124,2900.00,PE,EO PE ALKEM 24Nov22 2900.0000,800,3107.95,2486360,0.0,0.0,0.0,0.0,62934,OPTSTK,2900.0,OPTSTK,2900.0,26.45
52,14275,OPTSTK,ALKEM,20221124,3000.00,PE,EO PE ALKEM 24Nov22 3000.0000,1000,3107.95,3107950,0.0,0.0,0.0,0.0,62987,OPTSTK,3000.0,OPTSTK,3000.0,45.65
53,14275,OPTSTK,ALKEM,20221124,3100.00,PE,EO PE ALKEM 24Nov22 3100.0000,600,3107.95,1864770,0.0,0.0,0.0,0.0,63130,OPTSTK,3100.0,OPTSTK,3100.0,73.35
54,14275,FUTSTK,AMARAJABAT,20221124, , ,EF AMARAJABAT 24Nov22,5000,638.1,3190500,335002.5,99240.0,434242.5,13.61,53407,FUTSTK,0.0,FUTSTK,0.0,505.15
55,14275,OPTSTK,AMARAJABAT,20221124,630.00,CE,EO CE AMARAJABAT 24Nov22 630.0000,-1000,638.1,638100,67000.5,0.0,67000.5,10.5,63301,OPTSTK,630.0,OPTSTK,630.0,2.35
56,14275,OPTSTK,AMARAJABAT,20221124,540.00,PE,EO PE AMARAJABAT 24Nov22 540.0000,1000,638.1,638100,0.0,0.0,0.0,0.0,63266,OPTSTK,540.0,OPTSTK,540.0,47.7
57,14275,OPTSTK,AMARAJABAT,20221124,550.00,PE,EO PE AMARAJABAT 24Nov22 550.0000,1000,638.1,638100,0.0,0.0,0.0,0.0,63270,OPTSTK,550.0,OPTSTK,550.0,54.75
58,14275,OPTSTK,AMARAJABAT,20221124,570.00,PE,EO PE AMARAJABAT 24Nov22 570.0000,-2000,638.1,1276200,134001.0,0.0,134001.0,10.5,63278,OPTSTK,570.0,OPTSTK,570.0,70.05
59,14275,OPTSTK,AMARAJABAT,20221124,580.00,PE,EO PE AMARAJABAT 24Nov22 580.0000,10000,638.1,6381000,0.0,0.0,0.0,0.0,63282,OPTSTK,580.0,OPTSTK,580.0,78.2
60,14275,OPTSTK,AMARAJABAT,20221124,600.00,PE,EO PE AMARAJABAT 24Nov22 600.0000,8000,638.1,5104800,0.0,0.0,0.0,0.0,63290,OPTSTK,600.0,OPTSTK,600.0,95.4
61,14275,FUTSTK,AMBUJACEM,20221124, , ,EF AMBUJACEM 24Nov22,-257400,580.0,149292000,7837830.0,49384890.0,57222720.0,38.33,53408,FUTSTK,0.0,FUTSTK,0.0,543.2
62,14275,OPTSTK,AMBUJACEM,20221124,600.00,CE,EO CE AMBUJACEM 24Nov22 600.0000,-10800,580.0,6264000,328860.0,0.0,328860.0,5.25,48734,OPTSTK,600.0,OPTSTK,600.0,16.5
63,14275,OPTSTK,AMBUJACEM,20221124,640.00,CE,EO CE AMBUJACEM 24Nov22 640.0000,-32400,580.0,18792000,986580.0,0.0,986580.0,5.25,45665,OPTSTK,640.0,OPTSTK,640.0,8.7
64,14275,OPTSTK,AMBUJACEM,20221124,560.00,PE,EO PE AMBUJACEM 24Nov22 560.0000,21600,580.0,12528000,0.0,0.0,0.0,0.0,35316,OPTSTK,560.0,OPTSTK,560.0,44.35
65,14275,OPTSTK,APOLLOHOSP,20221124,4600.00,CE,EO CE APOLLOHOSP 24Nov22 4600.0000,-250,4497.0,1124250,39348.75,0.0,39348.75,3.5,63601,OPTSTK,4600.0,OPTSTK,4600.0,263.1
66,14275,OPTSTK,APOLLOHOSP,20221124,4650.00,CE,EO CE APOLLOHOSP 24Nov22 4650.0000,-2250,4497.0,10118250,354138.75,0.0,354138.75,3.5,63603,OPTSTK,4650.0,OPTSTK,4650.0,243.9
67,14275,OPTSTK,APOLLOHOSP,20221124,4750.00,CE,EO CE APOLLOHOSP 24Nov22 4750.0000,625,4497.0,2810625,0.0,0.0,0.0,0.0,63607,OPTSTK,4750.0,OPTSTK,4750.0,208.85
68,14275,OPTSTK,APOLLOHOSP,20221124,4800.00,CE,EO CE APOLLOHOSP 24Nov22 4800.0000,5625,4497.0,25295625,0.0,0.0,0.0,0.0,63609,OPTSTK,4800.0,OPTSTK,4800.0,190.0
69,14275,OPTSTK,APOLLOHOSP,20221124,4100.00,PE,EO PE APOLLOHOSP 24Nov22 4100.0000,500,4497.0,2248500,0.0,60240.0,60240.0,2.68,63569,OPTSTK,4100.0,OPTSTK,4100.0,160.9
70,14275,OPTSTK,APOLLOHOSP,20221124,4200.00,PE,EO PE APOLLOHOSP 24Nov22 4200.0000,625,4497.0,2810625,0.0,0.0,0.0,0.0,63573,OPTSTK,4200.0,OPTSTK,4200.0,198.4
71,14275,OPTSTK,APOLLOHOSP,20221124,4400.00,PE,EO PE APOLLOHOSP 24Nov22 4400.0000,-625,4497.0,2810625,98371.88,0.0,98371.88,3.5,63594,OPTSTK,4400.0,OPTSTK,4400.0,288.45
72,14275,FUTSTK,APOLLOTYRE,20221124, , ,EF APOLLOTYRE 24Nov22,-38500,278.1,10706850,374739.75,-137732.0,237007.75,2.21,53410,FUTSTK,0.0,FUTSTK,0.0,288.2
73,14275,FUTSTK,APOLLOTYRE,20221229, , ,EF APOLLOTYRE 29Dec22,-10500,280.0,2940000,102900.0,0.0,102900.0,3.5,63834,FUTSTK,0.0,FUTSTK,0.0,0.0
74,14275,OPTSTK,APOLLOTYRE,20221124,285.00,CE,EO CE APOLLOTYRE 24Nov22 285.0000,21000,278.1,5840100,0.0,0.0,0.0,0.0,63819,OPTSTK,285.0,OPTSTK,285.0,23.0
75,14275,OPTSTK,APOLLOTYRE,20221124,290.00,CE,EO CE APOLLOTYRE 24Nov22 290.0000,49000,278.1,13626900,0.0,0.0,0.0,0.0,63833,OPTSTK,290.0,OPTSTK,290.0,20.7
76,14275,OPTSTK,APOLLOTYRE,20221124,295.00,CE,EO CE APOLLOTYRE 24Nov22 295.0000,3500,278.1,973350,0.0,0.0,0.0,0.0,63852,OPTSTK,295.0,OPTSTK,295.0,18.55
77,14275,OPTSTK,APOLLOTYRE,20221124,300.00,CE,EO CE APOLLOTYRE 24Nov22 300.0000,52500,278.1,14600250,0.0,0.0,0.0,0.0,64111,OPTSTK,300.0,OPTSTK,300.0,16.6
78,14275,OPTSTK,APOLLOTYRE,20221124,310.00,CE,EO CE APOLLOTYRE 24Nov22 310.0000,21000,278.1,5840100,0.0,0.0,0.0,0.0,64137,OPTSTK,310.0,OPTSTK,310.0,13.15
79,14275,OPTSTK,APOLLOTYRE,20221229,290.00,CE,EO CE APOLLOTYRE 29Dec22 290.0000,21000,280.0,5880000,0.0,0.0,0.0,0.0,97274,OPTSTK,290.0,OPTSTK,290.0,0.0
80,14275,OPTSTK,APOLLOTYRE,20221124,255.00,PE,EO PE APOLLOTYRE 24Nov22 255.0000,-7000,278.1,1946700,68134.5,0.0,68134.5,3.5,63776,OPTSTK,255.0,OPTSTK,255.0,7.95
81,14275,OPTSTK,APOLLOTYRE,20221124,270.00,PE,EO PE APOLLOTYRE 24Nov22 270.0000,-24500,278.1,6813450,238470.75,0.0,238470.75,3.5,63788,OPTSTK,270.0,OPTSTK,270.0,13.05
82,14275,OPTSTK,ASIANPAINT,20221124,3300.00,CE,EO CE ASIANPAINT 24Nov22 3300.0000,-5000,3097.5,15487500,542062.5,1204604.0,1746666.5,11.28,64671,OPTSTK,3300.0,OPTSTK,3300.0,255.45
83,14275,OPTSTK,ASIANPAINT,20221124,3350.00,CE,EO CE ASIANPAINT 24Nov22 3350.0000,-800,3097.5,2478000,86730.0,0.0,86730.0,3.5,64673,OPTSTK,3350.0,OPTSTK,3350.0,227.65
84,14275,OPTSTK,ASIANPAINT,20221124,3500.00,CE,EO CE ASIANPAINT 24Nov22 3500.0000,2000,3097.5,6195000,0.0,0.0,0.0,0.0,64679,OPTSTK,3500.0,OPTSTK,3500.0,156.85
85,14275,FUTSTK,ASTRAL,20221124, , ,EF ASTRAL 24Nov22,2200,1930.25,4246550,148629.25,-132462.0,16167.25,0.38,53413,FUTSTK,0.0,FUTSTK,0.0,2339.7
86,14275,OPTSTK,ASTRAL,20221124,2100.00,CE,EO CE ASTRAL 24Nov22 2100.0000,-550,1930.25,1061638,37157.33,0.0,37157.33,3.5,64831,OPTSTK,2100.0,OPTSTK,2100.0,309.85
87,14275,OPTSTK,ASTRAL,20221124,1900.00,PE,EO PE ASTRAL 24Nov22 1900.0000,4950,1930.25,9554738,0.0,0.0,0.0,0.0,64800,OPTSTK,1900.0,OPTSTK,1900.0,26.65
88,14275,OPTSTK,ASTRAL,20221124,1950.00,PE,EO PE ASTRAL 24Nov22 1950.0000,1100,1930.25,2123275,0.0,0.0,0.0,0.0,99420,OPTSTK,1950.0,OPTSTK,1950.0,0.0
89,14275,OPTSTK,ASTRAL,20221124,2000.00,PE,EO PE ASTRAL 24Nov22 2000.0000,275,1930.25,530819,0.0,0.0,0.0,0.0,64816,OPTSTK,2000.0,OPTSTK,2000.0,45.65
90,14275,FUTSTK,ATUL,20221124, , ,EF ATUL 24Nov22,-1125,8137.85,9155081,320427.84,77.25,320505.09,3.5,53414,FUTSTK,0.0,FUTSTK,0.0,9349.15
91,14275,OPTSTK,ATUL,20221124,8300.00,CE,EO CE ATUL 24Nov22 8300.0000,150,8137.85,1220678,0.0,0.0,0.0,0.0,64981,OPTSTK,8300.0,OPTSTK,8300.0,1197.65
92,14275,OPTSTK,ATUL,20221124,8500.00,CE,EO CE ATUL 24Nov22 8500.0000,2250,8137.85,18310163,0.0,0.0,0.0,0.0,64988,OPTSTK,8500.0,OPTSTK,8500.0,1051.65
93,14275,OPTSTK,ATUL,20221124,9000.00,CE,EO CE ATUL 24Nov22 9000.0000,4050,8137.85,32958293,0.0,0.0,0.0,0.0,65002,OPTSTK,9000.0,OPTSTK,9000.0,733.25
94,14275,OPTSTK,ATUL,20221124,8000.00,PE,EO PE ATUL 24Nov22 8000.0000,-525,8137.85,4272371,149532.99,0.0,149532.99,3.5,64976,OPTSTK,8000.0,OPTSTK,8000.0,99.45
95,14275,FUTSTK,AUBANK,20221124, , ,EF AUBANK 24Nov22,-1000,625.55,625550,21894.25,132220.0,154114.25,24.64,53415,FUTSTK,0.0,FUTSTK,0.0,642.0
96,14275,OPTSTK,AUBANK,20221124,570.00,PE,EO PE AUBANK 24Nov22 570.0000,5000,625.55,3127750,0.0,0.0,0.0,0.0,65131,OPTSTK,570.0,OPTSTK,570.0,19.1
97,14275,FUTSTK,AUROPHARMA,20221124, , ,EF AUROPHARMA 24Nov22,27000,478.95,12931650,452607.75,2457450.0,2910057.75,22.5,53416,FUTSTK,0.0,FUTSTK,0.0,520.75
98,14275,OPTSTK,AUROPHARMA,20221124,520.00,CE,EO CE AUROPHARMA 24Nov22 520.0000,-9000,478.95,4310550,150869.25,0.0,150869.25,3.5,65383,OPTSTK,520.0,OPTSTK,520.0,36.15
99,14275,OPTSTK,AUROPHARMA,20221124,540.00,CE,EO CE AUROPHARMA 24Nov22 540.0000,-2000,478.95,957900,33526.5,0.0,33526.5,3.5,65387,OPTSTK,540.0,OPTSTK,540.0,27.55
100,14275,OPTSTK,AUROPHARMA,20221124,550.00,CE,EO CE AUROPHARMA 24Nov22 550.0000,-4000,478.95,1915800,67053.0,0.0,67053.0,3.5,65389,OPTSTK,550.0,OPTSTK,550.0,23.9
101,14275,OPTSTK,AUROPHARMA,20221124,560.00,CE,EO CE AUROPHARMA 24Nov22 560.0000,14000,478.95,6705300,0.0,0.0,0.0,0.0,65391,OPTSTK,560.0,OPTSTK,560.0,20.65
102,14275,OPTSTK,AUROPHARMA,20221124,580.00,CE,EO CE AUROPHARMA 24Nov22 580.0000,3000,478.95,1436850,0.0,0.0,0.0,0.0,65395,OPTSTK,580.0,OPTSTK,580.0,15.25
103,14275,OPTSTK,AUROPHARMA,20221124,590.00,CE,EO CE AUROPHARMA 24Nov22 590.0000,1000,478.95,478950,0.0,0.0,0.0,0.0,65397,OPTSTK,590.0,OPTSTK,590.0,13.0
104,14275,OPTSTK,AUROPHARMA,20221124,450.00,PE,EO PE AUROPHARMA 24Nov22 450.0000,2000,478.95,957900,0.0,0.0,0.0,0.0,65370,OPTSTK,450.0,OPTSTK,450.0,8.55
105,14275,OPTSTK,AUROPHARMA,20221124,470.00,PE,EO PE AUROPHARMA 24Nov22 470.0000,-1000,478.95,478950,16763.25,0.0,16763.25,3.5,65374,OPTSTK,470.0,OPTSTK,470.0,13.6
106,14275,FUTSTK,AXISBANK,20221124, , ,EF AXISBANK 24Nov22,672000,859.1,577315200,20206032.0,104236536.0,124442568.0,21.56,53418,FUTSTK,0.0,FUTSTK,0.0,778.35
107,14275,FUTSTK,AXISBANK,20221229, , ,EF AXISBANK 29Dec22,33600,863.5,29013600,1015476.0,0.0,1015476.0,3.5,63872,FUTSTK,0.0,FUTSTK,0.0,0.0
108,14275,OPTSTK,AXISBANK,20221124,860.00,CE,EO CE AXISBANK 24Nov22 860.0000,-6000,859.1,5154600,180411.0,0.0,180411.0,3.5,65540,OPTSTK,860.0,OPTSTK,860.0,20.55
109,14275,OPTSTK,AXISBANK,20221124,870.00,CE,EO CE AXISBANK 24Nov22 870.0000,-16800,859.1,14432880,505150.8,0.0,505150.8,3.5,65548,OPTSTK,870.0,OPTSTK,870.0,18.35
110,14275,OPTSTK,AXISBANK,20221124,880.00,CE,EO CE AXISBANK 24Nov22 880.0000,-4800,859.1,4123680,144328.8,0.0,144328.8,3.5,65550,OPTSTK,880.0,OPTSTK,880.0,16.3
111,14275,OPTSTK,AXISBANK,20221124,890.00,CE,EO CE AXISBANK 24Nov22 890.0000,9600,859.1,8247360,0.0,0.0,0.0,0.0,65552,OPTSTK,890.0,OPTSTK,890.0,14.45
112,14275,OPTSTK,AXISBANK,20221124,900.00,CE,EO CE AXISBANK 24Nov22 900.0000,19200,859.1,16494720,0.0,0.0,0.0,0.0,65554,OPTSTK,900.0,OPTSTK,900.0,12.8
113,14275,OPTSTK,AXISBANK,20221124,910.00,CE,EO CE AXISBANK 24Nov22 910.0000,12000,859.1,10309200,0.0,0.0,0.0,0.0,65556,OPTSTK,910.0,OPTSTK,910.0,11.3
114,14275,OPTSTK,AXISBANK,20221124,920.00,CE,EO CE AXISBANK 24Nov22 920.0000,18000,859.1,15463800,0.0,0.0,0.0,0.0,65568,OPTSTK,920.0,OPTSTK,920.0,0.0
115,14275,OPTSTK,AXISBANK,20221124,820.00,PE,EO PE AXISBANK 24Nov22 820.0000,14400,859.1,12371040,0.0,0.0,0.0,0.0,65524,OPTSTK,820.0,OPTSTK,820.0,74.9
116,14275,OPTSTK,AXISBANK,20221229,800.00,PE,EO PE AXISBANK 29Dec22 800.0000,2400,863.5,2072400,0.0,0.0,0.0,0.0,103921,OPTSTK,800.0,OPTSTK,800.0,0.0
117,14275,FUTSTK,BAJAJFINSV,20221229, , ,EF BAJAJFINSV 29Dec22,-5000,1699.1,8495500,297342.5,1511622.0,1808964.5,21.29,63874,FUTSTK,0.0,FUTSTK,0.0,0.0
118,14275,OPTSTK,BAJAJFINSV,20221124,1800.00,CE,EO CE BAJAJFINSV 24Nov22 1800.0000,-2000,1691.45,3382900,118401.5,0.0,118401.5,3.5,65890,OPTSTK,1800.0,OPTSTK,1800.0,101.2
119,14275,OPTSTK,BAJAJFINSV,20221124,1860.00,CE,EO CE BAJAJFINSV 24Nov22 1860.0000,1000,1691.45,1691450,0.0,0.0,0.0,0.0,109227,OPTSTK,1860.0,OPTSTK,1860.0,0.0
120,14275,OPTSTK,BAJAJFINSV,20221124,1880.00,CE,EO CE BAJAJFINSV 24Nov22 1880.0000,2000,1691.45,3382900,0.0,0.0,0.0,0.0,109229,OPTSTK,1880.0,OPTSTK,1880.0,0.0
121,14275,OPTSTK,BAJAJFINSV,20221124,1900.00,CE,EO CE BAJAJFINSV 24Nov22 1900.0000,1000,1691.45,1691450,0.0,0.0,0.0,0.0,65902,OPTSTK,1900.0,OPTSTK,1900.0,67.95
122,14275,FUTSTK,BAJFINANCE,20221124, , ,EF BAJFINANCE 24Nov22,-6875,6912.0,47520000,1663200.0,5704447.5,7367647.5,15.5,53421,FUTSTK,0.0,FUTSTK,0.0,7579.1
123,14275,OPTSTK,BAJFINANCE,20221124,6800.00,CE,EO CE BAJFINANCE 24Nov22 6800.0000,500,6912.0,3456000,0.0,0.0,0.0,0.0,65985,OPTSTK,6800.0,OPTSTK,6800.0,997.5
