ClientCode,Exchange,Token,instrument,symbol,expiry,strike,c/p,dayQty,dayValue,LTP,MTM,SerialNO,OpenQty,OpenAmt,netQty,NetValue,FUT_MTM,OPT_MTM,NET_PREM,Prem_Margin,
KH289,NSEFO,68662,FUTSTK,MANAPPURAM,20221229,0.0, ,0,0.0,114.45,0.0,813,6000,-686700.0,6000,-686700.0,0.0,0.0,0.0,0.0,
KH294,NSEFO,68760,FUTSTK,SIEMENS,20221229,0.0, ,0,0.0,2801.05,0.0,814,275,-770288.75,275,-770288.75,0.0,0.0,0.0,0.0,
KH405,NSEFO,68705,FUTSTK,MPHASIS,20221229,0.0, ,0,1548.75,2008.95,0.0,815,0,0.0,0,1548.75,0.0,0.0,0.0,0.0,
KS150,NSEFO,62941,FUTSTK,ADANIPORTS,20221229,0.0, ,0,0.0,888.3,0.0,816,1250,-1110375.0,1250,-1110375.0,0.0,0.0,0.0,0.0,
M0819,NSEFO,50056,OPTIDX,NIFTY,20221201,18550.0,CE,0,677.5,82.7,0.0,817,0,0.0,0,677.5,0.0,0.0,-677.5,677.5,
MAL19010,NSEFO,86414,OPTIDX,NIFTY,20221229,18400.0,CE,0,0.0,408.55,0.0,818,-50,20427.5,-50,20427.5,0.0,0.0,-20427.5,0.0,
MAS05019,NSEFO,62808,FUTIDX,BANKNIFTY,20221229,0.0, ,0,81.25,43291.85,0.0,819,25,-1082296.25,25,-1082215.0,0.0,0.0,0.0,0.0,
MAS05045,NSEFO,63895,FUTSTK,CANBK,20221229,0.0, ,0,0.0,329.9,0.0,820,-5400,1781459,-5400,1781459,0.0,0.0,0.0,0.0,
MAS05045,NSEFO,68626,FUTSTK,JINDALSTEL,20221229,0.0, ,2500,-1293875.0,526.0,0.0,821,-2500,1315000,0,21125.0,0.0,0.0,0.0,0.0,
MAS09025,NSEFO,50044,OPTIDX,NIFTY,20221201,18350.0,PE,0,0.0,34.35,0.0,822,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MAS44021,NSEFO,64024,FUTSTK,IDEA,20221229,0.0, ,0,0.0,8.2,0.0,823,70000,-574000.0,70000,-574000.0,0.0,0.0,0.0,0.0,
MASXA003,NSEFO,63934,FUTSTK,DEEPAKNTR,20221229,0.0, ,0,0.0,2123.05,0.0,824,250,-530762.5,250,-530762.5,0.0,0.0,0.0,0.0,
MASYV005,NSEFO,133706,OPTSTK,INFY,20221229,1680.0,CE,0,0.0,26.7,0.0,825,-300,8010.0,-300,8010.0,0.0,0.0,-8010.0,0.0,
MB1337,NSEFO,45701,OPTIDX,BANKNIFTY,20221215,43000.0,CE,-250,153492.5,618.2,0.0,826,250,-154550.0,0,-1057.4999999999945,0.0,0.0,1057.4999999999945,153492.5,
MB144,NSEFO,128429,OPTSTK,FEDERALBNK,20221229,150.0,CE,0,0.0,0.6,0.0,827,5000,-3000.0,5000,-3000.0,0.0,0.0,3000.0,0.0,
MB2133,NSEFO,50030,OPTIDX,NIFTY,20221201,18100.0,PE,0,0.0,9.45,0.0,828,50,-472.49999999999994,50,-472.49999999999994,0.0,0.0,472.49999999999994,0.0,
MDS002,NSEFO,137011,OPTSTK,MARUTI,20221229,9500.0,CE,100,-10715.0,92.45,0.0,829,-100,9245.0,0,-1470.0,0.0,0.0,1470.0,-10715.0,
MDS002,NSEFO,152435,OPTSTK,WIPRO,20221229,380.0,PE,1000,-1950.0,2.55,0.0,830,-1000,2550.0,0,600.0,0.0,0.0,-600.0,-1950.0,
MDS002,NSEFO,50704,OPTIDX,BANKNIFTY,20221201,45500.0,CE,0,666.25,5.5,0.0,831,0,0.0,0,666.25,0.0,0.0,-666.25,666.25,
MDS002,NSEFO,50453,OPTIDX,BANKNIFTY,20221201,40600.0,PE,0,0.0,6.05,0.0,832,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS004,NSEFO,50657,OPTIDX,BANKNIFTY,20221201,43400.0,PE,0,0.0,438.85,0.0,833,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS005,NSEFO,50451,OPTIDX,BANKNIFTY,20221201,40500.0,PE,0,0.0,6.0,0.0,834,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS009,NSEFO,50606,OPTIDX,BANKNIFTY,20221201,42900.0,CE,0,-3303.749999999999,347.45,0.0,835,0,0.0,0,-3303.749999999999,0.0,0.0,3303.749999999999,-3303.749999999999,
MDS009,NSEFO,50657,OPTIDX,BANKNIFTY,20221201,43400.0,PE,0,0.0,438.85,0.0,836,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS009,NSEFO,50706,OPTIDX,BANKNIFTY,20221201,46000.0,CE,0,0.0,4.7,0.0,837,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS009,NSEFO,50424,OPTIDX,BANKNIFTY,20221201,40300.0,PE,0,0.0,5.25,0.0,838,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS010,NSEFO,50652,OPTIDX,BANKNIFTY,20221201,43300.0,CE,0,0.0,151.3,0.0,839,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS010,NSEFO,50646,OPTIDX,BANKNIFTY,20221201,43200.0,PE,0,0.0,309.15,0.0,840,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS010,NSEFO,50621,OPTIDX,BANKNIFTY,20221201,43100.0,CE,0,0.0,234.55,0.0,841,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS010,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.0,CE,0,0.0,286.75,0.0,842,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS010,NSEFO,50429,OPTIDX,BANKNIFTY,20221201,40400.0,PE,0,0.0,5.7,0.0,843,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS012,NSEFO,50634,OPTIDX,BANKNIFTY,20221201,43200.0,CE,0,0.0,189.75,0.0,844,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS012,NSEFO,50451,OPTIDX,BANKNIFTY,20221201,40500.0,PE,0,0.0,6.0,0.0,845,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MDS016,NSEFO,50621,OPTIDX,BANKNIFTY,20221201,43100.0,CE,0,0.0,234.55,0.0,846,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MHM01045,NSEFO,63977,FUTSTK,GODREJCP,20221229,0.0, ,0,0.0,866.1,0.0,847,1000,-866100.0,1000,-866100.0,0.0,0.0,0.0,0.0,
MHM01179,NSEFO,68761,FUTSTK,SRF,20221229,0.0, ,0,0.0,2301.65,0.0,848,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
MMM66008,NSEFO,50058,OPTIDX,NIFTY,20221201,18600.0,CE,-50,3737.5000000000005,59.85,0.0,849,50,-2992.5,0,745.0000000000005,0.0,0.0,-745.0000000000005,3737.5000000000005,
MNTZH002,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.0,CE,0,0.0,286.75,0.0,850,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
MNTZM002,NSEFO,136054,OPTSTK,LTI,20221229,4800.0,PE,0,0.0,99.65,0.0,851,150,-14947.5,150,-14947.5,0.0,0.0,14947.5,0.0,
MU1TJPP001,NSEFO,150482,OPTSTK,ULTRACEMCO,20221229,6500.0,CE,0,0.0,520.7,0.0,852,2900,-1510030.0000000002,2900,-1510030.0000000002,0.0,0.0,1510030,0.0,
6405,NSEFO,63834,FUTSTK,APOLLOTYRE,20221229,0.0, ,24500,-7490175.0,296.1,0.0,853,-10500,3109050,14000,-4381125.0,0.0,0.0,0.0,0.0,
19545,NSEFO,62940,FUTSTK,ADANIENT,20221229,0.0, ,0,0.0,3931.2,0.0,854,250,-982800.0,250,-982800.0,0.0,0.0,0.0,0.0,
19615,NSEFO,68704,FUTSTK,MOTHERSON,20221229,0.0, ,0,0.0,74.25,0.0,855,6750,-501187.5,6750,-501187.5,0.0,0.0,0.0,0.0,
19625,NSEFO,62941,FUTSTK,ADANIPORTS,20221229,0.0, ,0,0.0,888.3,0.0,856,1250,-1110375.0,1250,-1110375.0,0.0,0.0,0.0,0.0,
19719,NSEFO,63986,FUTSTK,HCLTECH,20221229,0.0, ,0,0.0,1136.65,0.0,857,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,63880,FUTSTK,BATAINDIA,20221229,0.0, ,0,0.0,1724.95,0.0,858,1100,-1897445.0,1100,-1897445.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,63905,FUTSTK,CHOLAFIN,20221229,0.0, ,0,0.0,727.8,0.0,859,8750,-6368250.0,8750,-6368250.0,0.0,0.0,0.0,0.0,
A0019,NSEFO,112460,OPTSTK,BPCL,20221229,300.0,PE,-1800,1620.0,1.4,0.0,860,1800,-2520.0,0,-900.0,0.0,0.0,900.0,1620.0,
A0019,NSEFO,131817,OPTSTK,IBULHSGFIN,20221229,150.0,CE,0,0.0,3.8,0.0,861,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0019,NSEFO,39646,OPTIDX,NIFTY,20221229,16000.0,PE,0,0.0,6.0,0.0,862,100,-600.0,100,-600.0,0.0,0.0,600.0,0.0,
A0020,NSEFO,63983,FUTSTK,GUJGASLTD,20221229,0.0, ,0,0.0,493.3,0.0,863,12500,-6166250.0,12500,-6166250.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,63991,FUTSTK,HDFCLIFE,20221229,0.0, ,0,0.0,589.95,0.0,864,14300,-8436285.0,14300,-8436285.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,64006,FUTSTK,HINDCOPPER,20221229,0.0, ,0,0.0,115.9,0.0,865,47300,-5482070.0,47300,-5482070.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,64026,FUTSTK,IDFCFIRSTB,20221229,0.0, ,0,0.0,58.65,0.0,866,45000,-2639250.0,45000,-2639250.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,68662,FUTSTK,MANAPPURAM,20221229,0.0, ,0,0.0,114.45,0.0,867,12000,-1373400.0,12000,-1373400.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,62941,FUTSTK,ADANIPORTS,20221229,0.0, ,0,0.0,888.3,0.0,868,50000,-44415000.0,50000,-44415000.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,68743,FUTSTK,PNB,20221229,0.0, ,0,0.0,54.1,0.0,869,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,68776,FUTSTK,TATAMOTORS,20221229,0.0, ,0,0.0,436.1,0.0,870,81225,-35422222.5,81225,-35422222.5,0.0,0.0,0.0,0.0,
19485,NSEFO,62941,FUTSTK,ADANIPORTS,20221229,0.0, ,0,0.0,888.3,0.0,871,1250,-1110375.0,1250,-1110375.0,0.0,0.0,0.0,0.0,
19625,NSEFO,62940,FUTSTK,ADANIENT,20221229,0.0, ,0,0.0,3931.2,0.0,872,250,-982800.0,250,-982800.0,0.0,0.0,0.0,0.0,
19719,NSEFO,62940,FUTSTK,ADANIENT,20221229,0.0, ,0,0.0,3931.2,0.0,873,250,-982800.0,250,-982800.0,0.0,0.0,0.0,0.0,
19719,NSEFO,64012,FUTSTK,IBULHSGFIN,20221229,0.0, ,0,0.0,139.55,0.0,874,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,63882,FUTSTK,BERGEPAINT,20221229,0.0, ,1100,-687335.0,621.85,0.0,875,3300,-2052105.0,4400,-2739440.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,63931,FUTSTK,CUMMINSIND,20221229,0.0, ,0,0.0,1391.45,0.0,876,-600,834870.0,-600,834870.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,63976,FUTSTK,GNFC,20221229,0.0, ,0,0.0,613.3,0.0,877,6500,-3986449.9999999995,6500,-3986449.9999999995,0.0,0.0,0.0,0.0,
A0017,NSEFO,68739,FUTSTK,PETRONET,20221229,0.0, ,0,0.0,210.75,0.0,878,15000,-3161250.0,15000,-3161250.0,0.0,0.0,0.0,0.0,
A0017,NSEFO,68773,FUTSTK,TATACHEM,20221229,0.0, ,-500,524000.0,1042.85,0.0,879,4000,-4171399.9999999995,3500,-3647399.9999999995,0.0,0.0,0.0,0.0,
A0019,NSEFO,111434,OPTSTK,BHARATFORG,20221229,800.0,PE,0,0.0,7.6,0.0,880,-1000,7600.0,-1000,7600.0,0.0,0.0,-7600.0,0.0,
A0019,NSEFO,112471,OPTSTK,BPCL,20221229,330.0,CE,0,0.0,7.4,0.0,881,-1800,13320.0,-1800,13320.0,0.0,0.0,-13320.0,0.0,
A0019,NSEFO,129616,OPTSTK,GUJGASLTD,20221229,600.0,CE,0,0.0,0.85,0.0,882,-1250,1062.5,-1250,1062.5,0.0,0.0,-1062.5,0.0,
A0019,NSEFO,144475,OPTSTK,TATAMOTORS,20221229,380.0,PE,0,0.0,1.2,0.0,883,-1425,1710.0,-1425,1710.0,0.0,0.0,-1710.0,0.0,
A0019,NSEFO,144479,OPTSTK,TATAMOTORS,20221229,390.0,PE,0,0.0,1.9,0.0,884,-1425,2707.5,-1425,2707.5,0.0,0.0,-2707.5,0.0,
A0020,NSEFO,62940,FUTSTK,ADANIENT,20221229,0.0, ,0,0.0,3931.2,0.0,885,500,-1965600.0,500,-1965600.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,63883,FUTSTK,BHARATFORG,20221229,0.0, ,0,0.0,855.25,0.0,886,2000,-1710500.0,2000,-1710500.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,63907,FUTSTK,COALINDIA,20221229,0.0, ,0,-210.0,233.4,0.0,887,0,0.0,0,-210.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,63931,FUTSTK,CUMMINSIND,20221229,0.0, ,0,0.0,1391.45,0.0,888,1200,-1669740.0,1200,-1669740.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,63967,FUTSTK,GAIL,20221229,0.0, ,9150,-851865.0,94.25,0.0,889,45750,-4311937.5,54900,-5163802.5,0.0,0.0,0.0,0.0,
A0020,NSEFO,63975,FUTSTK,GMRINFRA,20221229,0.0, ,0,0.0,41.2,0.0,890,45000,-1854000.0000000002,45000,-1854000.0000000002,0.0,0.0,0.0,0.0,
A0020,NSEFO,63990,FUTSTK,HDFCBANK,20221229,0.0, ,0,0.0,1633.0,0.0,891,3300,-5388900.0,3300,-5388900.0,0.0,0.0,0.0,0.0,
A0020,NSEFO,50349,FUTSTK,MARUTI,20230125,0.0, ,0,0.0,9163.05,0.0,892,-200,1832609,-200,1832609,0.0,0.0,0.0,0.0,
A0020,NSEFO,110588,OPTSTK,BANKBARODA,20221229,170.0,PE,0,0.0,6.85,0.0,893,-11700,80145.0,-11700,80145.0,0.0,0.0,-80145.0,0.0,
A0020,NSEFO,144522,OPTSTK,TATAMOTORS,20221229,500.0,CE,0,0.0,1.45,0.0,894,1425,-2066.25,1425,-2066.25,0.0,0.0,2066.25,0.0,
A0020,NSEFO,50589,OPTIDX,BANKNIFTY,20221201,42500.0,PE,-1000,6057.500000000002,68.3,0.0,895,-2200,150260.0,-3200,156317.5,0.0,0.0,-156317.5,6057.500000000002,
A0020,NSEFO,50588,OPTIDX,BANKNIFTY,20221201,42500.0,CE,0,0.0,650.25,0.0,896,-200,130050.0,-200,130050.0,0.0,0.0,-130050.0,0.0,
A0020,NSEFO,50613,OPTIDX,BANKNIFTY,20221201,42900.0,PE,0,0.0,167.35,0.0,897,-200,33470.0,-200,33470.0,0.0,0.0,-33470.0,0.0,
A0020,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.0,PE,0,-26402.5,206.55,0.0,898,-200,41310.0,-200,14907.5,0.0,0.0,-14907.5,-26402.5,
A0020,NSEFO,50592,OPTIDX,BANKNIFTY,20221201,42700.0,CE,0,0.0,489.1,0.0,899,-200,97820.0,-200,97820.0,0.0,0.0,-97820.0,0.0,
A0020,NSEFO,39836,OPTIDX,FINNIFTY,20221129,19200.0,PE,0,0.0,53.05,0.0,900,-600,31830.0,-600,31830.0,0.0,0.0,-31830.0,0.0,
A0042,NSEFO,63890,FUTSTK,BPCL,20221229,0.0, ,0,0.0,327.2,0.0,901,1800,-588960.0,1800,-588960.0,0.0,0.0,0.0,0.0,
A0042,NSEFO,64037,FUTSTK,INDUSINDBK,20221229,0.0, ,0,0.0,1197.95,0.0,902,1800,-2156310.0,1800,-2156310.0,0.0,0.0,0.0,0.0,
A0042,NSEFO,68664,FUTSTK,MARUTI,20221229,0.0, ,0,0.0,9105.65,0.0,903,900,-8195085.0,900,-8195085.0,0.0,0.0,0.0,0.0,
A0042,NSEFO,68656,FUTSTK,M&M,20221229,0.0, ,0,0.0,1269.5,0.0,904,4900,-6220550.0,4900,-6220550.0,0.0,0.0,0.0,0.0,
A0042,NSEFO,97271,OPTSTK,APOLLOTYRE,20221229,280.0,PE,3500,-7000.0,4.35,0.0,905,-3500,15224.999999999998,0,8224.999999999998,0.0,0.0,-8224.999999999998,-7000.0,
A0042,NSEFO,111970,OPTSTK,BHEL,20221229,70.0,PE,0,0.0,0.45,0.0,906,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0042,NSEFO,110576,OPTSTK,BANKBARODA,20221229,155.0,PE,0,0.0,1.6,0.0,907,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A0042,NSEFO,128409,OPTSTK,FEDERALBNK,20221229,140.0,CE,0,0.0,2.2,0.0,908,-5000,11000.0,-5000,11000.0,0.0,0.0,-11000.0,0.0,
A0042,NSEFO,130732,OPTSTK,HDFCBANK,20221229,1560.0,PE,0,0.0,9.95,0.0,909,-4400,43780.0,-4400,43780.0,0.0,0.0,-43780.0,0.0,
A2268,NSEFO,68822,FUTSTK,WIPRO,20221229,0.0, ,0,0.0,406.8,0.0,910,5000,-2034000.0,5000,-2034000.0,0.0,0.0,0.0,0.0,
A2684,NSEFO,62944,FUTSTK,AMBUJACEM,20221229,0.0, ,0,0.0,570.35,0.0,911,5400,-3079890.0,5400,-3079890.0,0.0,0.0,0.0,0.0,
A2684,NSEFO,68640,FUTSTK,L&TFH,20221229,0.0, ,-8924,806729.6000000001,87.75,0.0,912,8924,-783081.0,0,23648.600000000093,0.0,0.0,0.0,0.0,
A2684,NSEFO,68706,FUTSTK,MRF,20221229,0.0, ,0,0.0,90478.9,0.0,913,-20,1809578,-20,1809578,0.0,0.0,0.0,0.0,
A2684,NSEFO,68777,FUTSTK,TATAPOWER,20221229,0.0, ,-16875,3839062,226.45,0.0,914,27000,-6114150.0,10125,-2275087.5,0.0,0.0,0.0,0.0,
A2684,NSEFO,68786,FUTSTK,TITAN,20221229,0.0, ,0,0.0,2620.45,0.0,915,15750,-41272087.5,15750,-41272087.5,0.0,0.0,0.0,0.0,
A2684,NSEFO,97067,OPTSTK,APOLLOHOSP,20221229,5000.0,CE,0,0.0,101.5,0.0,916,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A2684,NSEFO,132706,OPTSTK,IEX,20221229,160.0,CE,0,0.0,4.05,0.0,917,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A2684,NSEFO,37023,OPTSTK,PNB,20221229,53.0,CE,0,0.0,3.3,0.0,918,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A2684,NSEFO,43626,OPTIDX,BANKNIFTY,20221208,41500.0,PE,50,-807.5,52.3,0.0,919,-175,9152.5,-125,8345.0,0.0,0.0,-8345.0,-807.5,
A2684,NSEFO,50652,OPTIDX,BANKNIFTY,20221201,43300.0,CE,0,0.0,151.3,0.0,920,-800,121040.00000000001,-800,121040.00000000001,0.0,0.0,-121040.00000000001,0.0,
A2684,NSEFO,50646,OPTIDX,BANKNIFTY,20221201,43200.0,PE,0,0.0,309.15,0.0,921,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A2684,NSEFO,50586,OPTIDX,BANKNIFTY,20221201,42400.0,PE,125,-2598.7499999999995,54.95,0.0,922,-125,6868.75,0,4270.0,0.0,0.0,-4270.0,-2598.7499999999995,
A2684,NSEFO,50601,OPTIDX,BANKNIFTY,20221201,42800.0,PE,0,0.0,134.25,0.0,923,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A2689,NSEFO,62944,FUTSTK,AMBUJACEM,20221229,0.0, ,0,0.0,570.35,0.0,924,140400,-80077140.0,140400,-80077140.0,0.0,0.0,0.0,0.0,
A2689,NSEFO,64008,FUTSTK,HINDUNILVR,20221229,0.0, ,0,0.0,2556.7,0.0,925,5100,-13039170.0,5100,-13039170.0,0.0,0.0,0.0,0.0,
A2689,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.0,CE,-3250,591343.75,286.75,0.0,926,4000,-1147000.0,750,-555656.25,0.0,0.0,555656.25,591343.75,
A2689,NSEFO,42874,OPTIDX,NIFTY,20221208,18400.0,PE,0,0.0,89.3,0.0,927,-1500,133950.0,-1500,133950.0,0.0,0.0,-133950.0,0.0,
A2689,NSEFO,50047,OPTIDX,NIFTY,20221201,18400.0,PE,0,0.0,45.4,0.0,928,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A2794,NSEFO,62939,FUTSTK,ACC,20221229,0.0, ,0,0.0,2530.3,0.0,929,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
A2794,NSEFO,62941,FUTSTK,ADANIPORTS,20221229,0.0, ,0,0.0,888.3,0.0,930,37500,-33311250.0,37500,-33311250.0,0.0,0.0,0.0,0.0,
MDS005,NSEFO,50424,OPTIDX,BANKNIFTY,20221201,40300.0,PE,0,0.0,5.25,0.0,931,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
19478,NSEFO,62809,FUTIDX,NIFTY,20221229,0.0, ,0,0.0,18646.1,0.0,932,-50,932304.9999999999,-50,932304.9999999999,0.0,0.0,0.0,0.0,
A0374,NSEFO,62939,FUTSTK,ACC,20221229,0.0, ,0,0.0,2530.3,0.0,933,500,-1265150.0,500,-1265150.0,0.0,0.0,0.0,0.0,
A0374,NSEFO,68801,FUTSTK,UPL,20221229,0.0, ,0,0.0,784.55,0.0,934,2600,-2039829.9999999998,2600,-2039829.9999999998,0.0,0.0,0.0,0.0,
A0977,NSEFO,55290,FUTSTK,TCS,20230125,0.0, ,0,0.0,3430.45,0.0,935,525,-1800986.25,525,-1800986.25,0.0,0.0,0.0,0.0,
A1616,NSEFO,64036,FUTSTK,INDIGO,20221229,0.0, ,0,0.0,1921.65,0.0,936,1500,-2882475.0,1500,-2882475.0,0.0,0.0,0.0,0.0,
A1616,NSEFO,68704,FUTSTK,MOTHERSON,20221229,0.0, ,0,0.0,74.25,0.0,937,94500,-7016625.0,94500,-7016625.0,0.0,0.0,0.0,0.0,
A1616,NSEFO,148729,OPTSTK,TRENT,20221229,1400.0,PE,0,0.0,28.9,0.0,938,-725,20952.5,-725,20952.5,0.0,0.0,-20952.5,0.0,
A1616,NSEFO,55895,OPTIDX,NIFTY,20230125,18000.0,PE,0,0.0,139.2,0.0,939,-200,27839.999999999996,-200,27839.999999999996,0.0,0.0,-27839.999999999996,0.0,
A1616,NSEFO,50054,OPTIDX,NIFTY,20221201,18500.0,CE,0,0.0,110.2,0.0,940,-100,11020.0,-100,11020.0,0.0,0.0,-11020.0,0.0,
A1676,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.0,PE,0,0.0,7.6,0.0,941,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A1676,NSEFO,50633,OPTIDX,BANKNIFTY,20221201,43100.0,PE,0,0.0,252.85,0.0,942,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A1676,NSEFO,50054,OPTIDX,NIFTY,20221201,18500.0,CE,50,-12865.0,110.2,0.0,943,-50,5510.0,0,-7355.0,0.0,0.0,7355.0,-12865.0,
A1910,NSEFO,50346,OPTIDX,BANKNIFTY,20221201,38000.0,PE,0,0.0,2.75,0.0,944,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A1911,NSEFO,50346,OPTIDX,BANKNIFTY,20221201,38000.0,PE,0,0.0,2.75,0.0,945,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A1946,NSEFO,50652,OPTIDX,BANKNIFTY,20221201,43300.0,CE,0,0.0,151.3,0.0,946,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A1946,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.0,CE,0,-22993.75,286.75,0.0,947,0,0.0,0,-22993.75,0.0,0.0,22993.75,-22993.75,
A1946,NSEFO,50656,OPTIDX,BANKNIFTY,20221201,43400.0,CE,0,0.0,118.6,0.0,948,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A1946,NSEFO,50047,OPTIDX,NIFTY,20221201,18400.0,PE,-1700,87787.5,45.4,0.0,949,1700,-77180.0,0,10607.5,0.0,0.0,-10607.5,87787.5,
A1959,NSEFO,91836,OPTSTK,ADANIPORTS,20221229,900.0,CE,0,0.0,28.35,0.0,950,3750,-106312.5,3750,-106312.5,0.0,0.0,106312.5,0.0,
A1959,NSEFO,50503,OPTIDX,BANKNIFTY,20221201,41500.0,CE,0,0.0,1596.2,0.0,951,-100,159620.0,-100,159620.0,0.0,0.0,-159620.0,0.0,
A1977,NSEFO,50591,OPTIDX,BANKNIFTY,20221201,42600.0,PE,0,14518.75,85.6,0.0,952,0,0.0,0,14518.75,0.0,0.0,-14518.75,14518.75,
A1977,NSEFO,50042,OPTIDX,NIFTY,20221201,18300.0,PE,450,-11070.0,26.2,0.0,953,-450,11790.0,0,720.0,0.0,0.0,-720.0,-11070.0,
A2142,NSEFO,68699,FUTSTK,METROPOLIS,20221229,0.0, ,0,0.0,1460.65,0.0,954,600,-876390.0,600,-876390.0,0.0,0.0,0.0,0.0,
A2142,NSEFO,68802,FUTSTK,VEDL,20221229,0.0, ,0,0.0,318.95,0.0,955,1550,-494372.5,1550,-494372.5,0.0,0.0,0.0,0.0,
A2158,NSEFO,128830,OPTSTK,GLENMARK,20221229,450.0,CE,0,0.0,6.7,0.0,956,-10350,69345.0,-10350,69345.0,0.0,0.0,-69345.0,0.0,
A2158,NSEFO,141769,OPTSTK,RBLBANK,20221229,155.0,CE,0,0.0,5.35,0.0,957,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A2221,NSEFO,130736,OPTSTK,HDFCBANK,20221229,1600.0,PE,0,0.0,20.3,0.0,958,-1100,22330.0,-1100,22330.0,0.0,0.0,-22330.0,0.0,
A2268,NSEFO,144479,OPTSTK,TATAMOTORS,20221229,390.0,PE,0,0.0,1.9,0.0,959,-1425,2707.5,-1425,2707.5,0.0,0.0,-2707.5,0.0,
A2684,NSEFO,64027,FUTSTK,IEX,20221229,0.0, ,30000,-4468500.0,151.95,0.0,960,0,0.0,30000,-4468500.0,0.0,0.0,0.0,0.0,
A2684,NSEFO,68699,FUTSTK,METROPOLIS,20221229,0.0, ,0,0.0,1460.65,0.0,961,600,-876390.0,600,-876390.0,0.0,0.0,0.0,0.0,
A2684,NSEFO,88612,OPTSTK,ABCAPITAL,20221229,135.0,CE,0,0.0,6.4,0.0,962,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A2684,NSEFO,90681,OPTSTK,ADANIENT,20221229,3500.0,PE,0,0.0,39.9,0.0,963,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A2684,NSEFO,144493,OPTSTK,TATAMOTORS,20221229,425.0,PE,0,0.0,9.25,0.0,964,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,
A2684,NSEFO,43850,OPTIDX,BANKNIFTY,20221208,45000.0,CE,-50,750.0,21.75,0.0,965,50,-1087.5,0,-337.5,0.0,0.0,337.5,750.0,
