UserID,Exchange,Token,instrument,symbol,expiry,strike,c/p,dayQty,dayValue,LTP,MTM,SerialNO,OpenQty,OpenAmt,netQty,NetValue,PrevDExpo_Mrg,PrevDSpan_Mrg,Total_Margin,Net_Prem,FUT_MTM,OPT_MTM,PRM_MRG,
40130C,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,847,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130C,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,848,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130D,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,849,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130D,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,850,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130D,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,851,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130D,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,852,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130E,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,853,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130E,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,854,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130E,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,855,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130E,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,856,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130F,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,857,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130F,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,858,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130F,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,859,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130F,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,860,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130G,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,861,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130G,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,862,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130G,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,863,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130G,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,864,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130H,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,865,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130H,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,866,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130H,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,867,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130H,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,868,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130I,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,869,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130I,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,870,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130I,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,871,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130I,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,872,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130J,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,873,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130J,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,874,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130J,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,875,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130J,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,876,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130K,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,877,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130K,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,878,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130K,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,879,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130K,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,880,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130L,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,881,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130L,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,882,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130L,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,883,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130L,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,884,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130N,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,885,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130N,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,886,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130N,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,887,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130N,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,888,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130O,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,889,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130O,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,890,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130O,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,891,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130O,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,892,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130P,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,893,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130P,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,894,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130P,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,895,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130P,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,896,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130R,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,897,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130R,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,898,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130R,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,899,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130R,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,900,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130S,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,901,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130S,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,902,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130S,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,903,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130S,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,904,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130T,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,905,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130T,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,906,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130T,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,907,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130T,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,908,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130U,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,909,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130U,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,910,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130U,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,911,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130U,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,912,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130V,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,913,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130V,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,914,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130V,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,915,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130V,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,916,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130W,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,917,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130W,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,918,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130W,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,919,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130W,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,920,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130X,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,921,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130X,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,922,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130X,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,923,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130X,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,924,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130Y,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,925,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130Y,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,926,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130Y,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,927,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130Y,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,928,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40130Z,NSEFO,50614,OPTIDX,BANKNIFTY,20221201,43000.00,CE,0,0.0,0,0,929,-100,28675.0,-100,28675.0,87598.0,0.0,87598.0,28675.0,0.0,0.0,0.0,
40130Z,NSEFO,35358,OPTIDX,BANKNIFTY,20221201,44700.00,CE,0,0.0,0,0,930,-200,1770.0,-200,1770.0,35.4,0.0,35.4,1770.0,0.0,0.0,0.0,
40130Z,NSEFO,50480,OPTIDX,BANKNIFTY,20221201,41000.00,PE,0,0.0,0,0,931,-200,1520.0,-200,1520.0,175196.0,1166753,1341949,1520.0,0.0,0.0,0.0,
40130Z,NSEFO,50620,OPTIDX,BANKNIFTY,20221201,43000.00,PE,0,0.0,0,0,932,-100,20655.0,-100,20655.0,87598.0,0.0,87598.0,20655.0,0.0,0.0,0.0,
40134A,NSEFO,62941,FUTSTK,ADANIPORTS,20221229, , ,0,0.0,0,0,933,5000,-4441500.0,5000,-4441500.0,155452.5,854050.0,1009502,0.0,0.0,0.0,0.0,
40134A,NSEFO,62944,FUTSTK,AMBUJACEM,20221229, , ,0,0.0,0,0,934,5400,-3079890.0,5400,-3079890.0,107796.15,967194.0,1074990,0.0,0.0,0.0,0.0,
40134A,NSEFO,63975,FUTSTK,GMRINFRA,20221229, , ,0,0.0,0,0,935,22500,-927000.0000000001,22500,-927000.0000000001,32445.0,194850.0,227295.0,0.0,0.0,0.0,0.0,
40134A,NSEFO,64008,FUTSTK,HINDUNILVR,20221229, , ,0,0.0,0,0,936,50100,-128090669.99999999,50100,-128090669.99999999,4483173,25664019,30147192,0.0,0.0,0.0,0.0,
40134A,NSEFO,131429,OPTSTK,HINDUNILVR,20221229,2500.00,CE,0,0.0,0,0,937,-50100,4035555,-50100,4035555,4483173,0.0,4483173,4035555,0.0,0.0,0.0,
40134A,NSEFO,131430,OPTSTK,HINDUNILVR,20221229,2500.00,PE,0,0.0,0,0,938,-26100,636840.0,-26100,636840.0,2335545,0.0,2335545,636840.0,0.0,0.0,0.0,
40134A,NSEFO,64012,FUTSTK,IBULHSGFIN,20221229, , ,0,0.0,0,0,939,20000,-2791000.0,20000,-2791000.0,97685.0,876000.0,973685.0,0.0,0.0,0.0,0.0,
40134A,NSEFO,68694,FUTSTK,MCDOWELL-N,20221229, , ,0,0.0,0,0,940,1875,-1679812.5,1875,-1679812.5,58793.46,276712.5,335505.96,0.0,0.0,0.0,0.0,
40134A,NSEFO,62809,FUTIDX,NIFTY,20221229, , ,0,0.0,0,0,941,-1500,27969149,-1500,27969149,559383.0,2612340,3171723,0.0,0.0,0.0,0.0,
40134A,NSEFO,68751,FUTSTK,RECLTD,20221229, , ,0,0.0,0,0,942,8000,-881600.0,8000,-881600.0,30856.0,133120.0,163976.0,0.0,0.0,0.0,0.0,
40134A,NSEFO,68786,FUTSTK,TITAN,20221229, , ,0,0.0,0,0,943,60750,-159192337.5,60750,-159192337.5,5571731,32185350,37757081,0.0,0.0,0.0,0.0,
40134A,NSEFO,146036,OPTSTK,TITAN,20221229,2600.00,CE,0,0.0,0,0,944,-20250,1530900,-20250,1530900,1857243,0.0,1857243,1530900,0.0,0.0,0.0,
40134A,NSEFO,146037,OPTSTK,TITAN,20221229,2600.00,PE,0,0.0,0,0,945,-20250,1096537,-20250,1096537,1857243,0.0,1857243,1096537,0.0,0.0,0.0,
40134AB,NSEFO,62939,FUTSTK,ACC,20221229, , ,0,0.0,0,0,946,750,-1897725.0000000002,750,-1897725.0000000002,66420.38,296775.0,363195.38,0.0,0.0,0.0,0.0,
40134AB,NSEFO,62941,FUTSTK,ADANIPORTS,20221229, , ,0,0.0,0,0,947,2500,-2220750.0,2500,-2220750.0,77726.25,427025.0,504751.25,0.0,0.0,0.0,0.0,
40134AB,NSEFO,62944,FUTSTK,AMBUJACEM,20221229, , ,0,0.0,0,0,948,5400,-3079890.0,5400,-3079890.0,107796.15,967194.0,1074990,0.0,0.0,0.0,0.0,
40134AB,NSEFO,63868,FUTSTK,AUBANK,20221229, , ,0,0.0,0,0,949,4000,-2541400.0,4000,-2541400.0,88949.0,536840.0,625789.0,0.0,0.0,0.0,0.0,
40134AB,NSEFO,63875,FUTSTK,BAJFINANCE,20221229, , ,0,0.0,0,0,950,250,-1702237.5,250,-1702237.5,59578.33,316972.5,376550.83,0.0,0.0,0.0,0.0,
40134AB,NSEFO,62808,FUTIDX,BANKNIFTY,20221229, , ,0,0.0,0,0,951,-150,6493777,-150,6493777,129875.56,777933.0,907808.56,0.0,0.0,0.0,0.0,
40134AB,NSEFO,63884,FUTSTK,BHARTIARTL,20221229, , ,0,0.0,0,0,952,5700,-4869510.0,5700,-4869510.0,170432.85,691182.0,861614.85,0.0,0.0,0.0,0.0,
40134AB,NSEFO,63943,FUTSTK,DELTACORP,20221229, , ,0,0.0,0,0,953,2300,-512900.0,2300,-512900.0,17951.5,125580.0,143531.5,0.0,0.0,0.0,0.0,
40134AB,NSEFO,63990,FUTSTK,HDFCBANK,20221229, , ,0,0.0,0,0,954,550,-898150.0,550,-898150.0,31435.25,127396.5,158831.75,0.0,0.0,0.0,0.0,
40134AB,NSEFO,64026,FUTSTK,IDFCFIRSTB,20221229, , ,0,0.0,0,0,955,-15000,879750.0,-15000,879750.0,30791.25,188250.0,219041.25,0.0,0.0,0.0,0.0,
40134AB,NSEFO,68625,FUTSTK,ITC,20221229, , ,0,0.0,0,0,956,3200,-1098880.0,3200,-1098880.0,38460.8,155936.0,194396.8,0.0,0.0,0.0,0.0,
40134AB,NSEFO,68640,FUTSTK,L&TFH,20221229, , ,0,0.0,0,0,957,8924,-783081.0,8924,-783081.0,27407.84,171697.76,199105.6,0.0,0.0,0.0,0.0,
40134AB,NSEFO,68653,FUTSTK,LTI,20221229, , ,0,0.0,0,0,958,450,-2239582.5,450,-2239582.5,78385.41,447547.5,525932.91,0.0,0.0,0.0,0.0,
40134AB,NSEFO,68694,FUTSTK,MCDOWELL-N,20221229, , ,0,0.0,0,0,959,1250,-1119875.0,1250,-1119875.0,39195.63,184475.0,223670.63,0.0,0.0,0.0,0.0,
40134AB,NSEFO,68699,FUTSTK,METROPOLIS,20221229, , ,0,0.0,0,0,960,600,-876390.0,600,-876390.0,30673.65,191622.0,222295.65,0.0,0.0,0.0,0.0,
40134AB,NSEFO,68700,FUTSTK,MFSL,20221229, , ,0,0.0,0,0,961,4550,-3050775.0,4550,-3050775.0,106777.13,539311.5,646088.63,0.0,0.0,0.0,0.0,
40134AB,NSEFO,68706,FUTSTK,MRF,20221229, , ,0,0.0,0,0,962,-20,1809578,-20,1809578,63335.23,286105.4,349440.63,0.0,0.0,0.0,0.0,
40134AB,NSEFO,68710,FUTSTK,NAVINFLUOR,20221229, , ,0,0.0,0,0,963,450,-1972057.5000000002,450,-1972057.5000000002,69022.03,376704.0,445726.03,0.0,0.0,0.0,0.0,
40134AB,NSEFO,62809,FUTIDX,NIFTY,20221229, , ,0,0.0,0,0,964,-2250,41953725,-2250,41953725,839074.5,3918510,4757584,0.0,0.0,0.0,0.0,
40134AB,NSEFO,68726,FUTSTK,OBEROIRLTY,20221229, , ,0,0.0,0,0,965,3500,-3165750.0,3500,-3165750.0,110801.25,662270.0,773071.25,0.0,0.0,0.0,0.0,
40134AB,NSEFO,68730,FUTSTK,PEL,20221229, , ,0,0.0,0,0,966,825,-683100.0,825,-683100.0,23908.5,156502.5,180411.0,0.0,0.0,0.0,0.0,
40134AB,NSEFO,68756,FUTSTK,SBIN,20221229, , ,0,0.0,0,0,967,-6000,3654000,-6000,3654000,127890.0,564720.0,692610.0,0.0,0.0,0.0,0.0,
40134AB,NSEFO,68761,FUTSTK,SRF,20221229, , ,0,0.0,0,0,968,1125,-2589356.25,1125,-2589356.25,90627.46,481500.0,572127.46,0.0,0.0,0.0,0.0,
40134AB,NSEFO,68777,FUTSTK,TATAPOWER,20221229, , ,0,0.0,0,0,969,27000,-6114150.0,27000,-6114150.0,213995.25,1284120,1498115,0.0,0.0,0.0,0.0,
40134AB,NSEFO,68779,FUTSTK,TCS,20221229, , ,0,0.0,0,0,970,150,-512595.0,150,-512595.0,17940.83,72804.0,90744.83,0.0,0.0,0.0,0.0,
40134AB,NSEFO,68786,FUTSTK,TITAN,20221229, , ,0,0.0,0,0,971,15750,-41272087.5,15750,-41272087.5,1444523,6449782,7894305,0.0,0.0,0.0,0.0,
40141,NSEFO,63974,FUTSTK,GLENMARK,20221229, , ,0,0.0,0,0,972,73600,-31681120.0,73600,-31681120.0,1108839,5652480,6761319,0.0,0.0,0.0,0.0,
40155,NSEFO,62863,FUTSTK,ABCAPITAL,20221229, , ,0,0.0,0,0,973,5400,-738179.9999999999,5400,-738179.9999999999,25836.3,147474.0,173310.3,0.0,0.0,0.0,0.0,
40155,NSEFO,63912,FUTSTK,CONCOR,20221229, , ,0,0.0,0,0,974,1000,-769750.0,1000,-769750.0,26941.25,143210.0,170151.25,0.0,0.0,0.0,0.0,
40155,NSEFO,64024,FUTSTK,IDEA,20221229, , ,0,0.0,0,0,975,420000,-3443999.9999999995,420000,-3443999.9999999995,120540.0,1142400,1262940,0.0,0.0,0.0,0.0,
40155,NSEFO,68728,FUTSTK,ONGC,20221229, , ,0,0.0,0,0,976,11550,-1637212.5,11550,-1637212.5,57302.46,329406.0,386708.46,0.0,0.0,0.0,0.0,
40171,NSEFO,62939,FUTSTK,ACC,20221229, , ,0,0.0,0,0,977,9000,-22772700.0,9000,-22772700.0,797044.5,3561300,4358344,0.0,0.0,0.0,0.0,
40171,NSEFO,62941,FUTSTK,ADANIPORTS,20221229, , ,0,0.0,0,0,978,21250,-18876375.0,21250,-18876375.0,660673.13,5367712,6028385,0.0,0.0,0.0,0.0,
40171,NSEFO,91836,OPTSTK,ADANIPORTS,20221229,900.00,CE,0,0.0,0,0,979,-5000,141750.0,-5000,141750.0,155452.5,0.0,155452.5,141750.0,0.0,0.0,0.0,
40171,NSEFO,91837,OPTSTK,ADANIPORTS,20221229,900.00,PE,0,0.0,0,0,980,-10000,394000.0,-10000,394000.0,310905.0,0.0,310905.0,394000.0,0.0,0.0,0.0,
40171,NSEFO,62944,FUTSTK,AMBUJACEM,20221229, , ,0,0.0,0,0,981,270000,-153994500.0,270000,-153994500.0,5389807,48359700,53749507,0.0,0.0,0.0,0.0,
40171,NSEFO,96720,OPTSTK,AMBUJACEM,20221229,600.00,CE,0,0.0,0,0,982,-3600,39960.0,-3600,39960.0,71864.1,0.0,71864.1,39960.0,0.0,0.0,0.0,
40171,NSEFO,63875,FUTSTK,BAJFINANCE,20221229, , ,0,0.0,0,0,983,500,-3404475.0,500,-3404475.0,119156.63,633945.0,753101.63,0.0,0.0,0.0,0.0,
40171,NSEFO,109749,OPTSTK,BAJFINANCE,20221229,6900.00,CE,0,0.0,0,0,984,-500,84800.0,-500,84800.0,119156.63,0.0,119156.63,84800.0,0.0,0.0,0.0,
40171,NSEFO,62808,FUTIDX,BANKNIFTY,20221229, , ,0,0.0,0,0,985,100,-4329185.0,100,-4329185.0,86583.7,225298.1,311881.8,0.0,0.0,0.0,0.0,
