6405,DEEPAKNTR,425978.4375,497382.5,923360.9375,0.0,0.0,
6405,DELTACORP,2446598,2380500,4827098,0.0,0.0,
6405,DIVISLAB,1386464,1151116,2537581,0.0,-15427.5,
6405,DIXON,0.0,0.0,0.0,0.0,0.0,
6405,DLF,64093.8375,210474.0,274567.8375,0.0,0.0,
6405,DRREDDY,543270.0,401210.0,944480.0,0.0,0.0,
6405,EICHERMOT,2959520,2884519,5844039,-5460.0,-9047.499999999995,
6405,ESCORTS,59963.26875,65232.749999999985,125196.01874999999,0.0,-48785.0,
6405,EXIDEIND,149697.756,40428.0,190125.756,-14040.0,10080.0,
6405,FEDERALBNK,0.0,0.0,0.0,0.0,0.0,
6405,FINNIFTY,3974385,3517250,7491635,0.0,133882.0,
6405,FSL,171908.1,201656.0,373564.1,0.0,0.0,
6405,GAIL,41312.25,640.5,41952.75,0.0,0.0,
6405,GLENMARK,1138086,5432358,6570445,0.0,0.0,
6405,GMRINFRA,0.0,-2250.0,-2250.0,0.0,0.0,
6405,GNFC,7044546,3180614,10225161,26910.000000000116,0.0,
6405,GODREJCP,1106384,1556360,2662744,0.0,0.0,
6405,GODREJPROP,0.0,0.0,0.0,0.0,0.0,
6405,GRANULES,101886.75,142599.99999999997,244486.74999999997,0.0,0.0,
6405,GSPL,542819.375,430325.0,973144.375,0.0,-2625.0,
6405,GUJGASLTD,328354.6875,404487.875,732842.5625,0.0,0.0,
6405,HAL,3194023,2768551,5962574,95047.5,-87875.0,
6405,HCLTECH,153638.27500000002,155659.0,309297.275,11620.000000000466,0.0,
6405,HDFC,1457838,2747259,4205097,-253650.0,8220.0,
6405,HDFCAMC,118868.40000000001,591444.0,710312.4,14280.0,0.0,
6405,HDFCBANK,598525.33125,1301646,1900171,93390.0,-4180.0,
6405,HDFCLIFE,456914.15000000014,1050301,1507216,-10559.999999999767,220.0,
6405,HEROMOTOCO,478525.16250000003,398376.0,876901.1625000001,0.0,-5880.0,
6405,HINDALCO,1155731,5361855,6517587,0.0,7310.0,
6405,HINDCOPPER,17104.325000000004,126205.0,143309.325,0.0,0.0,
6405,HINDUNILVR,18417637,36637656,55055293,730800.0,0.0,
6405,HONAUT,63264.127499999995,64211.250000000015,127475.3775,0.0,0.0,
6405,IBULHSGFIN,2130291,1750440,3880731,7200.0,0.0,
6405,ICICIBANK,5123299,44693703,49817002,-324637.5,2337.499999999998,
6405,ICICIGI,184207.5375,1933.75,186141.2875,0.0,0.0,
6405,ICICIPRULI,687393.0,1661850,2349243,0.0,0.0,
6405,IDEA,296021.25,-378000.0,-81978.75,63000.0,0.0,
6405,IDFCFIRSTB,703106.25,382800.0000000001,1085906,0.0,0.0,
6405,IEX,77227.5,423900.0,501127.5,95250.0,0.0,
6405,INDHOTEL,6210490,11046543,17257034,137552.3999999985,0.0,
6405,INDIACEM,771896.944,429519.0,1201415,0.0,-870.0,
6405,INDIAMART,115559.06250000001,782760.0,898319.0625,0.0,0.0,
6405,INDIGO,648714.9375,-1356.0,647358.9375,0.0,16575.0,
6405,INDUSINDBK,829380.4312499999,1979415,2808795,-19440.0,7897.5,
6405,INDUSTOWER,0.0,0.0,0.0,0.0,0.0,
6405,INFY,960594.0750000002,4686315,5646909,-452250.0,0.0,
6405,INTELLECT,1185131,2904262,4089393,0.0,225.0,
6405,IOC,0.0,0.0,0.0,0.0,0.0,
6405,IPCALAB,2296412,3120741,5417153,0.0,251842.5,
6405,IRCTC,2206655,753287.5,2959943,0.0,-1662.5000000000005,
6405,ITC,649846.4,394064.0,1043910,0.0,0.0,
6405,JINDALSTEL,37257.50000000001,-225.0,37032.50000000001,0.0,0.0,
6405,JKCEMENT,244837.6875,360037.5,604875.1875,0.0,0.0,
6405,JSWSTEEL,94830.75,567810.0,662640.75,0.0,0.0,
6405,JUBLFOOD,1630256,1544187,3174443,-174625.00000000093,375.0,
6405,KOTAKBANK,1082228,2889764,3971992,-163740.0,0.0,
6405,L&TFH,11227998,7359355,18587353,0.0,0.0,
6405,LALPATHLAB,2633309,9547272,12180582,0.0,0.0,
6405,LAURUSLABS,1285956,2259792,3545748,-82080.0,0.0,
6405,LICHSGFIN,717480.75,756380.0,1473860,0.0,0.0,
6405,LT,1345287,519444.0,1864731,-13140.0,-3060.0,
6405,LTI,3815408,4543158,8358566,0.0,32737.5,
6405,LTTS,784181.125,1136894,1921075,1730.0,0.0,
6405,LUPIN,0.0,0.0,0.0,0.0,0.0,
6405,M&M,467570.25,298935.0,766505.25,0.0,0.0,
6405,MANAPPURAM,853853.1599999999,1071600,1925453,0.0,-14400.0,
6405,MARUTI,11560183,8325236,19885419,-87620.0,18305.0,
6405,MCDOWELL-N,1019693,925143.75,1944837,0.0,0.0,
6405,METROPOLIS,321985.125,653877.0,975862.125,-10170.0,0.0,
6405,MFSL,800214.1875000001,3467230,4267444,0.0,0.0,
6405,MGL,199432.1,424528.0,623960.1,240.0,0.0,
6405,MINDTREE,16373788,39776934,56150722,-952000.0,40700.0,
6405,MOTHERSON,0.0,0.0,0.0,0.0,0.0,
6405,MPHASIS,0.0,0.0,0.0,0.0,0.0,
6405,MRF,57819.405,162553.59999999998,220373.00499999998,0.0,0.0,
6405,MUTHOOTFIN,157893.75,200325.0,358218.75,0.0,0.0,
6405,NATIONALUM,255355.40625,135532.50000000006,390887.90625000006,0.0,0.0,
6405,NAUKRI,3232224,3956046,7188270,-46881.25,13243.75,
6405,NAVINFLUOR,820068.046875,1488987,2309055,0.0,0.0,
6405,NESTLEIND,245995.47000000003,228124.0,474119.47000000003,0.0,0.0,
6405,NIFTY,57733174,43636493,101369667,136142.5000000021,631075.0,
6405,NMDC,59985.100000000006,72192.5,132177.6,14740.0,0.0,
6405,NTPC,3941317,3041508,6982825,-178125.0,0.0,
6405,ONGC,173288.5,390351.5,563640.0,-75075.0,0.0,
6405,PAGEIND,417990.43125,291948.0,709938.43125,0.0,0.0,
6405,PEL,151792.9875,62271.0,214063.9875,0.0,0.0,
6405,PERSISTENT,4115223,8358961,12474184,-305760.0,405.00000000000364,
6405,PETRONET,21577.500000000004,88230.0,109807.5,-13050.0,0.0,
6405,PFC,71740.2,55800.0,127540.2,0.0,0.0,
6405,PIDILITIND,367585.3125,263480.0,631065.3125,0.0,0.0,
6405,PIIND,18357145,27513462,45870608,0.0,22312.5,
6405,PNB,29567776,15638169,45205945,1160000,0.0,
6405,POLYCAB,108393.60000000002,534804.0,643197.6,-6540.0,0.0,
6405,POWERGRID,172268.77500000002,23273.999999999996,195542.77500000002,0.0,-810.0000000000027,
6405,RAIN,20886.250000000004,94430.0,115316.25,0.0,0.0,
6405,RAMCOCEM,3242113,3450515,6692628,-45262.5,0.0,
6405,RBLBANK,5467350,10655900,16123250,-199499.99999999627,0.0,
6405,RECLTD,56728.0,231120.0,287848.0,0.0,0.0,
6405,RELIANCE,2956369,4511791,7468160,-34700.0,66875.0,
6405,SAIL,1206573,2462460,3669033,0.0,-12600.000000000002,
6405,SBICARD,-991235.4666666667,1789234,797999.0933333336,0.0,0.0,
6405,SBILIFE,100248.75000000001,540.0,100788.75000000001,0.0,1725.0,
6405,SBIN,12029921,64448550,76478471,3247800,106575.0,
6405,SHREECEM,333922.8375,888467.7500000001,1222390,-17.5,0.0,
6405,SIEMENS,2774882,3163509,5938391,0.0,0.0,
6405,SRF,4659168,4780391,9439560,158906.25,-11775.0,
6405,SRTRANSFIN,0.0,0.0,0.0,0.0,0.0,
6405,SUNPHARMA,1150914,875686.0,2026600,0.0,-700.0,
6405,SUNTV,0.0,-180.0,-180.0,0.0,0.0,
