14275,FUTSTK,AXISBANK,20221229, , ,EF AXISBANK 29Dec22,710400,897.35,637477440,22311710.4,109234032,131545742.4,20.64
14275,OPTSTK,AXISBANK,20221229,900.00,CE,EO CE AXISBANK 29Dec22 900.0000,-3600,897.35,3230460,113066.1,0,113066.1,3.5
14275,OPTSTK,AXISBANK,20221229,950.00,CE,EO CE AXISBANK 29Dec22 950.0000,-6000,897.35,5384100,188443.5,0,188443.5,3.5
14275,OPTSTK,AXISBANK,20221229,800.00,PE,EO PE AXISBANK 29Dec22 800.0000,8400,897.35,7537740,0,0,0,0
14275,FUTSTK,BAJAJFINSV,20221229, , ,EF BAJAJFINSV 29Dec22,-5000,1668.45,8342250,291978.75,1561200,1853178.75,22.21
14275,FUTSTK,BAJFINANCE,20221229, , ,EF BAJFINANCE 29Dec22,-6875,6841.85,47037719,1646320.17,8160715,9807035.17,20.85
14275,OPTSTK,BAJFINANCE,20221229,6900.00,CE,EO CE BAJFINANCE 29Dec22 6900.0000,500,6841.85,3420925,0,0,0,0
14275,OPTSTK,BALKRISIND,20221229,2300.00,CE,EO CE BALKRISIND 29Dec22 2300.0000,-7500,2064.2,15481500,541852.5,1315875,1857727.5,12
14275,FUTSTK,BALRAMCHIN,20221229, , ,EF BALRAMCHIN 29Dec22,-24000,382.95,9190800,321678,2230800,2552478,27.77
14275,FUTSTK,BANDHANBNK,20221229, , ,EF BANDHANBNK 29Dec22,-36000,226.05,8137800,284823,2145888,2430711,29.87
14275,OPTSTK,BANDHANBNK,20221229,220.00,CE,EO CE BANDHANBNK 29Dec22 220.0000,-1800,226.05,406890,14241.15,0,14241.15,3.5
14275,OPTSTK,BANDHANBNK,20221229,235.00,CE,EO CE BANDHANBNK 29Dec22 235.0000,3600,226.05,813780,0,0,0,0
14275,OPTSTK,BANDHANBNK,20221229,240.00,CE,EO CE BANDHANBNK 29Dec22 240.0000,-3600,226.05,813780,28482.3,0,28482.3,3.5
14275,OPTSTK,BANDHANBNK,20221229,250.00,CE,EO CE BANDHANBNK 29Dec22 250.0000,-28800,226.05,6510240,227858.4,0,227858.4,3.5
14275,OPTSTK,BANDHANBNK,20221229,260.00,CE,EO CE BANDHANBNK 29Dec22 260.0000,7200,226.05,1627560,0,0,0,0
14275,OPTSTK,BANDHANBNK,20221229,270.00,CE,EO CE BANDHANBNK 29Dec22 270.0000,30600,226.05,6917130,0,0,0,0
14275,OPTSTK,BANDHANBNK,20221229,200.00,PE,EO PE BANDHANBNK 29Dec22 200.0000,-3600,226.05,813780,28482.3,0,28482.3,3.5
14275,OPTSTK,BANDHANBNK,20221229,215.00,PE,EO PE BANDHANBNK 29Dec22 215.0000,-1800,226.05,406890,14241.15,0,14241.15,3.5
14275,OPTSTK,BANDHANBNK,20221229,240.00,PE,EO PE BANDHANBNK 29Dec22 240.0000,-1800,226.05,406890,14241.15,0,14241.15,3.5
14275,FUTIDX,BANKNIFTY,20221229, , ,IF BANKNIFTY 29Dec22,350,43275.15,15146303,302926.06,-1132002.5,-829076.44,-5.47
14275,OPTIDX,BANKNIFTY,20221201,42500.00,CE,IO CE BANKNIFTY 1Dec22 42500.0000,100,43769.8,4376980,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,42600.00,CE,IO CE BANKNIFTY 1Dec22 42600.0000,100,43769.8,4376980,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,42700.00,CE,IO CE BANKNIFTY 1Dec22 42700.0000,100,43769.8,4376980,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,42800.00,CE,IO CE BANKNIFTY 1Dec22 42800.0000,300,43769.8,13130940,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,42900.00,CE,IO CE BANKNIFTY 1Dec22 42900.0000,100,43769.8,4376980,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,43000.00,CE,IO CE BANKNIFTY 1Dec22 43000.0000,-1025,43769.8,44864045,897280.9,0,897280.9,2
14275,OPTIDX,BANKNIFTY,20221201,43100.00,CE,IO CE BANKNIFTY 1Dec22 43100.0000,-1000,43769.8,43769800,875396,0,875396,2
14275,OPTIDX,BANKNIFTY,20221201,43200.00,CE,IO CE BANKNIFTY 1Dec22 43200.0000,-550,43769.8,24073390,481467.8,0,481467.8,2
14275,OPTIDX,BANKNIFTY,20221201,43300.00,CE,IO CE BANKNIFTY 1Dec22 43300.0000,175,43769.8,7659715,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,43400.00,CE,IO CE BANKNIFTY 1Dec22 43400.0000,50,43769.8,2188490,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,43500.00,CE,IO CE BANKNIFTY 1Dec22 43500.0000,1500,43769.8,65654700,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,43600.00,CE,IO CE BANKNIFTY 1Dec22 43600.0000,3175,43769.8,138969115,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,43700.00,CE,IO CE BANKNIFTY 1Dec22 43700.0000,5600,43769.8,245110880,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,43800.00,CE,IO CE BANKNIFTY 1Dec22 43800.0000,7700,43769.8,337027460,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,44000.00,CE,IO CE BANKNIFTY 1Dec22 44000.0000,1400,43769.8,61277720,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,44100.00,CE,IO CE BANKNIFTY 1Dec22 44100.0000,1850,43769.8,80974130,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,44200.00,CE,IO CE BANKNIFTY 1Dec22 44200.0000,250,43769.8,10942450,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,44300.00,CE,IO CE BANKNIFTY 1Dec22 44300.0000,4000,43769.8,175079200,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,44500.00,CE,IO CE BANKNIFTY 1Dec22 44500.0000,-800,43769.8,35015840,700316.8,0,700316.8,2
14275,OPTIDX,BANKNIFTY,20221201,44700.00,CE,IO CE BANKNIFTY 1Dec22 44700.0000,3400,43769.8,148817320,0,0,0,0
14275,OPTIDX,BANKNIFTY,20221201,44900.00,CE,IO CE BANKNIFTY 1Dec22 44900.0000,-800,5.85,4680,93.6,0,93.6,2
