28 NOV 2022,D,O,2107,T,6405,C,A1877,SO,BDBKOPT,BDBK,29 DEC 2022,275.0000,CE,BANDHANBNK22DEC275CE,1109502,0,0.00,0,0.00,0,0.00,5400,3780.00,0,0.00,5400,0.00,0,0,0,0.00,5400,0.00,0.7000,3780.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A1877,IO,BKNFOPT,BKNF,01 DEC 2022,44400.0000,CE,BANKNIFTY22D0144400CE,2049448,0,0.00,0,0.00,0,0.00,300,2985.00,0,0.00,300,0.00,0,0,0,0.00,300,0.00,8.5500,2985.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A1910,IO,BKNFOPT,BKNF,01 DEC 2022,40000.0000,PE,BANKNIFTY22D0140000PE,2042318,0,0.00,0,0.00,1250,5250.00,1250,5187.50,0,0.00,0,0.00,0,0,0,0.00,0,0.00,4.1000,-62.50,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A1911,IO,BKNFOPT,BKNF,01 DEC 2022,40000.0000,PE,BANKNIFTY22D0140000PE,2042318,0,0.00,0,0.00,1250,5250.00,1250,5187.50,0,0.00,0,0.00,0,0,0,0.00,0,0.00,4.1000,-62.50,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A1946,IO,BKNFOPT,BKNF,01 DEC 2022,42400.0000,PE,BANKNIFTY22D0142400PE,2042250,0,0.00,0,0.00,10350,545133.75,10350,540253.75,0,0.00,0,0.00,0,0,0,0.00,0,0.00,40.6000,-4880.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A1946,IO,BKNFOPT,BKNF,01 DEC 2022,43000.0000,CE,BANKNIFTY22D0143000CE,2042433,0,0.00,0,0.00,3325,732975.00,3325,709981.25,0,0.00,0,0.00,0,0,0,0.00,0,0.00,247.4500,-22993.75,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A1946,IO,NFINOPT,NFIN,29 NOV 2022,19150.0000,PE,FINNIFTY22NOV19150PE,2051922,0,0.00,0,0.00,2120,54156.00,1600,57444.00,520,0.00,0,0.00,0,0,520,0.00,0,0.00,25.4000,3288.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A1946,IO,NFINOPT,NFIN,29 NOV 2022,19200.0000,CE,FINNIFTY22NOV19200CE,2246539,0,0.00,0,0.00,2520,135102.00,2520,138636.00,0,0.00,0,0.00,0,0,0,0.00,0,0.00,46.7000,3534.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A1946,IO,NFTYOPT,NFTY,01 DEC 2022,18400.0000,PE,NIFTY22D0118400PE,2099389,1700,69182.50,0,0.00,0,0.00,1700,87787.50,0,0.00,0,0.00,0,0,0,0.00,0,0.00,27.2000,87787.50,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,C,A1959,SO,MPSLOPT,MPSL,29 DEC 2022,900.0000,CE,ADANIPORTS22DEC900CE,889838,3750,104781.25,0,0.00,0,0.00,0,0.00,3750,0.00,0,0.00,0,0,3750,0.00,0,0.00,27.0000,0.00,0.00,0.00,0.00
