14,6.000000,ABFRL,20230209,20230309
15,6.000000,ABFRL,20230209,20230329
16,6.000000,ABFRL,20230216,20230223
17,6.000000,ABFRL,20230216,20230302
18,6.000000,ABFRL,20230216,20230309
19,6.000000,ABFRL,20230216,20230329
20,6.000000,ABFRL,20230223,20230302
21,6.000000,ABFRL,20230223,20230309
22,6.000000,ABFRL,20230223,20230329
23,6.000000,ABFRL,20230302,20230309
24,6.000000,ABFRL,20230302,20230329
25,6.000000,ABFRL,20230309,20230329
26,6.000000,ABFRL,20230125,20230302
27,6.000000,ABFRL,20230125,20230309
28,6.000000,ABFRL,20230125,20230329
1,52.000000,ACC,20230125,20230202
2,52.000000,ACC,20230125,20230209
3,52.000000,ACC,20230125,20230216
4,52.000000,ACC,20230125,20230223
5,52.000000,ACC,20230202,20230209
6,52.000000,ACC,20230202,20230216
7,52.000000,ACC,20230202,20230223
8,52.000000,ACC,20230202,20230302
9,52.000000,ACC,20230202,20230309
10,52.000000,ACC,20230202,20230329
11,52.000000,ACC,20230209,20230216
12,52.000000,ACC,20230209,20230223
13,52.000000,ACC,20230209,20230302
14,52.000000,ACC,20230209,20230309
15,52.000000,ACC,20230209,20230329
16,52.000000,ACC,20230216,20230223
17,52.000000,ACC,20230216,20230302
18,52.000000,ACC,20230216,20230309
19,52.000000,ACC,20230216,20230329
20,52.000000,ACC,20230223,20230302
21,52.000000,ACC,20230223,20230309
22,52.000000,ACC,20230223,20230329
23,52.000000,ACC,20230302,20230309
24,52.000000,ACC,20230302,20230329
25,52.000000,ACC,20230309,20230329
26,52.000000,ACC,20230125,20230302
27,52.000000,ACC,20230125,20230309
28,52.000000,ACC,20230125,20230329
1,77.000000,ADANIENT,20230125,20230202
2,77.000000,ADANIENT,20230125,20230209
3,77.000000,ADANIENT,20230125,20230216
4,77.000000,ADANIENT,20230125,20230223
5,77.000000,ADANIENT,20230202,20230209
6,77.000000,ADANIENT,20230202,20230216
7,77.000000,ADANIENT,20230202,20230223
8,77.000000,ADANIENT,20230202,20230302
9,77.000000,ADANIENT,20230202,20230309
10,77.000000,ADANIENT,20230202,20230329
11,77.000000,ADANIENT,20230209,20230216
12,77.000000,ADANIENT,20230209,20230223
13,77.000000,ADANIENT,20230209,20230302
14,77.000000,ADANIENT,20230209,20230309
15,77.000000,ADANIENT,20230209,20230329
16,77.000000,ADANIENT,20230216,20230223
17,77.000000,ADANIENT,20230216,20230302
18,77.000000,ADANIENT,20230216,20230309
19,77.000000,ADANIENT,20230216,20230329
20,77.000000,ADANIENT,20230223,20230302
21,77.000000,ADANIENT,20230223,20230309
22,77.000000,ADANIENT,20230223,20230329
23,77.000000,ADANIENT,20230302,20230309
24,77.000000,ADANIENT,20230302,20230329
25,77.000000,ADANIENT,20230309,20230329
26,77.000000,ADANIENT,20230125,20230302
27,77.000000,ADANIENT,20230125,20230309
28,77.000000,ADANIENT,20230125,20230329
1,17.000000,ADANIPORTS,20230125,20230202
2,17.000000,ADANIPORTS,20230125,20230209
3,17.000000,ADANIPORTS,20230125,20230216
4,17.000000,ADANIPORTS,20230125,20230223
5,17.000000,ADANIPORTS,20230202,20230209
6,17.000000,ADANIPORTS,20230202,20230216
7,17.000000,ADANIPORTS,20230202,20230223
8,17.000000,ADANIPORTS,20230202,20230302
9,17.000000,ADANIPORTS,20230202,20230309
10,17.000000,ADANIPORTS,20230202,20230329
11,17.000000,ADANIPORTS,20230209,20230216
12,17.000000,ADANIPORTS,20230209,20230223
13,17.000000,ADANIPORTS,20230209,20230302
14,17.000000,ADANIPORTS,20230209,20230309
15,17.000000,ADANIPORTS,20230209,20230329
16,17.000000,ADANIPORTS,20230216,20230223
17,17.000000,ADANIPORTS,20230216,20230302
18,17.000000,ADANIPORTS,20230216,20230309
19,17.000000,ADANIPORTS,20230216,20230329
20,17.000000,ADANIPORTS,20230223,20230302
21,17.000000,ADANIPORTS,20230223,20230309
22,17.000000,ADANIPORTS,20230223,20230329
23,17.000000,ADANIPORTS,20230302,20230309
24,17.000000,ADANIPORTS,20230302,20230329
25,17.000000,ADANIPORTS,20230309,20230329
26,17.000000,ADANIPORTS,20230125,20230302
27,17.000000,ADANIPORTS,20230125,20230309
28,17.000000,ADANIPORTS,20230125,20230329
1,65.000000,ALKEM,20230125,20230202
2,65.000000,ALKEM,20230125,20230209
3,65.000000,ALKEM,20230125,20230216
4,65.000000,ALKEM,20230125,20230223
5,65.000000,ALKEM,20230202,20230209
6,65.000000,ALKEM,20230202,20230216
7,65.000000,ALKEM,20230202,20230223
8,65.000000,ALKEM,20230202,20230302
9,65.000000,ALKEM,20230202,20230309
10,65.000000,ALKEM,20230202,20230329
11,65.000000,ALKEM,20230209,20230216
12,65.000000,ALKEM,20230209,20230223
13,65.000000,ALKEM,20230209,20230302
14,65.000000,ALKEM,20230209,20230309
15,65.000000,ALKEM,20230209,20230329
16,65.000000,ALKEM,20230216,20230223
17,65.000000,ALKEM,20230216,20230302
18,65.000000,ALKEM,20230216,20230309
19,65.000000,ALKEM,20230216,20230329
20,65.000000,ALKEM,20230223,20230302
21,65.000000,ALKEM,20230223,20230309
22,65.000000,ALKEM,20230223,20230329
23,65.000000,ALKEM,20230302,20230309
24,65.000000,ALKEM,20230302,20230329
25,65.000000,ALKEM,20230309,20230329
26,65.000000,ALKEM,20230125,20230302
27,65.000000,ALKEM,20230125,20230309
28,65.000000,ALKEM,20230125,20230329
1,12.000000,AMBUJACEM,20230125,20230202
2,12.000000,AMBUJACEM,20230125,20230209
3,12.000000,AMBUJACEM,20230125,20230216
4,12.000000,AMBUJACEM,20230125,20230223
5,12.000000,AMBUJACEM,20230202,20230209
6,12.000000,AMBUJACEM,20230202,20230216
7,12.000000,AMBUJACEM,20230202,20230223
8,12.000000,AMBUJACEM,20230202,20230302
9,12.000000,AMBUJACEM,20230202,20230309
10,12.000000,AMBUJACEM,20230202,20230329
11,12.000000,AMBUJACEM,20230209,20230216
12,12.000000,AMBUJACEM,20230209,20230223
13,12.000000,AMBUJACEM,20230209,20230302
14,12.000000,AMBUJACEM,20230209,20230309
15,12.000000,AMBUJACEM,20230209,20230329
16,12.000000,AMBUJACEM,20230216,20230223
17,12.000000,AMBUJACEM,20230216,20230302
18,12.000000,AMBUJACEM,20230216,20230309
19,12.000000,AMBUJACEM,20230216,20230329
20,12.000000,AMBUJACEM,20230223,20230302
21,12.000000,AMBUJACEM,20230223,20230309
22,12.000000,AMBUJACEM,20230223,20230329
23,12.000000,AMBUJACEM,20230302,20230309
24,12.000000,AMBUJACEM,20230302,20230329
25,12.000000,AMBUJACEM,20230309,20230329
26,12.000000,AMBUJACEM,20230125,20230302
27,12.000000,AMBUJACEM,20230125,20230309
28,12.000000,AMBUJACEM,20230125,20230329
1,97.000000,APOLLOHOSP,20230125,20230202
2,97.000000,APOLLOHOSP,20230125,20230209
3,97.000000,APOLLOHOSP,20230125,20230216
4,97.000000,APOLLOHOSP,20230125,20230223
5,97.000000,APOLLOHOSP,20230202,20230209
6,97.000000,APOLLOHOSP,20230202,20230216
7,97.000000,APOLLOHOSP,20230202,20230223
8,97.000000,APOLLOHOSP,20230202,20230302
9,97.000000,APOLLOHOSP,20230202,20230309
10,97.000000,APOLLOHOSP,20230202,20230329
11,97.000000,APOLLOHOSP,20230209,20230216
12,97.000000,APOLLOHOSP,20230209,20230223
13,97.000000,APOLLOHOSP,20230209,20230302
14,97.000000,APOLLOHOSP,20230209,20230309
15,97.000000,APOLLOHOSP,20230209,20230329
16,97.000000,APOLLOHOSP,20230216,20230223
17,97.000000,APOLLOHOSP,20230216,20230302
18,97.000000,APOLLOHOSP,20230216,20230309
19,97.000000,APOLLOHOSP,20230216,20230329
20,97.000000,APOLLOHOSP,20230223,20230302
21,97.000000,APOLLOHOSP,20230223,20230309
22,97.000000,APOLLOHOSP,20230223,20230329
23,97.000000,APOLLOHOSP,20230302,20230309
24,97.000000,APOLLOHOSP,20230302,20230329
25,97.000000,APOLLOHOSP,20230309,20230329
26,97.000000,APOLLOHOSP,20230125,20230302
27,97.000000,APOLLOHOSP,20230125,20230309
28,97.000000,APOLLOHOSP,20230125,20230329
1,8.000000,APOLLOTYRE,20230125,20230202
2,8.000000,APOLLOTYRE,20230125,20230209
3,8.000000,APOLLOTYRE,20230125,20230216
4,8.000000,APOLLOTYRE,20230125,20230223
5,8.000000,APOLLOTYRE,20230202,20230209
6,8.000000,APOLLOTYRE,20230202,20230216
7,8.000000,APOLLOTYRE,20230202,20230223
8,8.000000,APOLLOTYRE,20230202,20230302
9,8.000000,APOLLOTYRE,20230202,20230309
10,8.000000,APOLLOTYRE,20230202,20230329
11,8.000000,APOLLOTYRE,20230209,20230216
12,8.000000,APOLLOTYRE,20230209,20230223
13,8.000000,APOLLOTYRE,20230209,20230302
14,8.000000,APOLLOTYRE,20230209,20230309
15,8.000000,APOLLOTYRE,20230209,20230329
16,8.000000,APOLLOTYRE,20230216,20230223
17,8.000000,APOLLOTYRE,20230216,20230302
18,8.000000,APOLLOTYRE,20230216,20230309
19,8.000000,APOLLOTYRE,20230216,20230329
20,8.000000,APOLLOTYRE,20230223,20230302
21,8.000000,APOLLOTYRE,20230223,20230309
22,8.000000,APOLLOTYRE,20230223,20230329
23,8.000000,APOLLOTYRE,20230302,20230309
24,8.000000,APOLLOTYRE,20230302,20230329
25,8.000000,APOLLOTYRE,20230309,20230329
26,8.000000,APOLLOTYRE,20230125,20230302
27,8.000000,APOLLOTYRE,20230125,20230309
28,8.000000,APOLLOTYRE,20230125,20230329
1,4.000000,ASHOKLEY,20230125,20230202
2,4.000000,ASHOKLEY,20230125,20230209
3,4.000000,ASHOKLEY,20230125,20230216
4,4.000000,ASHOKLEY,20230125,20230223
5,4.000000,ASHOKLEY,20230202,20230209
6,4.000000,ASHOKLEY,20230202,20230216
7,4.000000,ASHOKLEY,20230202,20230223
8,4.000000,ASHOKLEY,20230202,20230302
9,4.000000,ASHOKLEY,20230202,20230309
10,4.000000,ASHOKLEY,20230202,20230329
11,4.000000,ASHOKLEY,20230209,20230216
12,4.000000,ASHOKLEY,20230209,20230223
13,4.000000,ASHOKLEY,20230209,20230302
14,4.000000,ASHOKLEY,20230209,20230309
15,4.000000,ASHOKLEY,20230209,20230329
16,4.000000,ASHOKLEY,20230216,20230223
17,4.000000,ASHOKLEY,20230216,20230302
18,4.000000,ASHOKLEY,20230216,20230309
19,4.000000,ASHOKLEY,20230216,20230329
20,4.000000,ASHOKLEY,20230223,20230302
21,4.000000,ASHOKLEY,20230223,20230309
22,4.000000,ASHOKLEY,20230223,20230329
23,4.000000,ASHOKLEY,20230302,20230309
24,4.000000,ASHOKLEY,20230302,20230329
25,4.000000,ASHOKLEY,20230309,20230329
26,4.000000,ASHOKLEY,20230125,20230302
27,4.000000,ASHOKLEY,20230125,20230309
28,4.000000,ASHOKLEY,20230125,20230329
1,63.000000,ASIANPAINT,20230125,20230202
2,63.000000,ASIANPAINT,20230125,20230209
3,63.000000,ASIANPAINT,20230125,20230216
4,63.000000,ASIANPAINT,20230125,20230223
5,63.000000,ASIANPAINT,20230202,20230209
6,63.000000,ASIANPAINT,20230202,20230216
7,63.000000,ASIANPAINT,20230202,20230223
8,63.000000,ASIANPAINT,20230202,20230302
9,63.000000,ASIANPAINT,20230202,20230309
10,63.000000,ASIANPAINT,20230202,20230329
11,63.000000,ASIANPAINT,20230209,20230216
12,63.000000,ASIANPAINT,20230209,20230223
13,63.000000,ASIANPAINT,20230209,20230302
14,63.000000,ASIANPAINT,20230209,20230309
15,63.000000,ASIANPAINT,20230209,20230329
16,63.000000,ASIANPAINT,20230216,20230223
17,63.000000,ASIANPAINT,20230216,20230302
18,63.000000,ASIANPAINT,20230216,20230309
19,63.000000,ASIANPAINT,20230216,20230329
20,63.000000,ASIANPAINT,20230223,20230302
21,63.000000,ASIANPAINT,20230223,20230309
22,63.000000,ASIANPAINT,20230223,20230329
23,63.000000,ASIANPAINT,20230302,20230309
24,63.000000,ASIANPAINT,20230302,20230329
25,63.000000,ASIANPAINT,20230309,20230329
26,63.000000,ASIANPAINT,20230125,20230302
27,63.000000,ASIANPAINT,20230125,20230309
28,63.000000,ASIANPAINT,20230125,20230329
1,46.000000,ASTRAL,20230125,20230202
2,46.000000,ASTRAL,20230125,20230209
3,46.000000,ASTRAL,20230125,20230216
4,46.000000,ASTRAL,20230125,20230223
5,46.000000,ASTRAL,20230202,20230209
6,46.000000,ASTRAL,20230202,20230216
7,46.000000,ASTRAL,20230202,20230223
8,46.000000,ASTRAL,20230202,20230302
9,46.000000,ASTRAL,20230202,20230309
10,46.000000,ASTRAL,20230202,20230329
11,46.000000,ASTRAL,20230209,20230216
12,46.000000,ASTRAL,20230209,20230223
13,46.000000,ASTRAL,20230209,20230302
14,46.000000,ASTRAL,20230209,20230309
15,46.000000,ASTRAL,20230209,20230329
16,46.000000,ASTRAL,20230216,20230223
17,46.000000,ASTRAL,20230216,20230302
18,46.000000,ASTRAL,20230216,20230309
19,46.000000,ASTRAL,20230216,20230329
20,46.000000,ASTRAL,20230223,20230302
21,46.000000,ASTRAL,20230223,20230309
22,46.000000,ASTRAL,20230223,20230329
23,46.000000,ASTRAL,20230302,20230309
24,46.000000,ASTRAL,20230302,20230329
25,46.000000,ASTRAL,20230309,20230329
26,46.000000,ASTRAL,20230125,20230302
27,46.000000,ASTRAL,20230125,20230309
28,46.000000,ASTRAL,20230125,20230329
1,157.000000,ATUL,20230125,20230202
2,157.000000,ATUL,20230125,20230209
3,157.000000,ATUL,20230125,20230216
4,157.000000,ATUL,20230125,20230223
5,157.000000,ATUL,20230202,20230209
6,157.000000,ATUL,20230202,20230216
7,157.000000,ATUL,20230202,20230223
8,157.000000,ATUL,20230202,20230302
9,157.000000,ATUL,20230202,20230309
10,157.000000,ATUL,20230202,20230329
11,157.000000,ATUL,20230209,20230216
12,157.000000,ATUL,20230209,20230223
13,157.000000,ATUL,20230209,20230302
14,157.000000,ATUL,20230209,20230309
15,157.000000,ATUL,20230209,20230329
16,157.000000,ATUL,20230216,20230223
17,157.000000,ATUL,20230216,20230302
18,157.000000,ATUL,20230216,20230309
19,157.000000,ATUL,20230216,20230329
20,157.000000,ATUL,20230223,20230302
21,157.000000,ATUL,20230223,20230309
22,157.000000,ATUL,20230223,20230329
23,157.000000,ATUL,20230302,20230309
24,157.000000,ATUL,20230302,20230329
25,157.000000,ATUL,20230309,20230329
26,157.000000,ATUL,20230125,20230302
27,157.000000,ATUL,20230125,20230309
28,157.000000,ATUL,20230125,20230329
1,14.000000,AUBANK,20230125,20230202
2,14.000000,AUBANK,20230125,20230209
3,14.000000,AUBANK,20230125,20230216
4,14.000000,AUBANK,20230125,20230223
5,14.000000,AUBANK,20230202,20230209
6,14.000000,AUBANK,20230202,20230216
7,14.000000,AUBANK,20230202,20230223
8,14.000000,AUBANK,20230202,20230302
9,14.000000,AUBANK,20230202,20230309
10,14.000000,AUBANK,20230202,20230329
11,14.000000,AUBANK,20230209,20230216
12,14.000000,AUBANK,20230209,20230223
13,14.000000,AUBANK,20230209,20230302
14,14.000000,AUBANK,20230209,20230309
15,14.000000,AUBANK,20230209,20230329
16,14.000000,AUBANK,20230216,20230223
17,14.000000,AUBANK,20230216,20230302
18,14.000000,AUBANK,20230216,20230309
19,14.000000,AUBANK,20230216,20230329
20,14.000000,AUBANK,20230223,20230302
21,14.000000,AUBANK,20230223,20230309
22,14.000000,AUBANK,20230223,20230329
23,14.000000,AUBANK,20230302,20230309
24,14.000000,AUBANK,20230302,20230329
25,14.000000,AUBANK,20230309,20230329
26,14.000000,AUBANK,20230125,20230302
27,14.000000,AUBANK,20230125,20230309
28,14.000000,AUBANK,20230125,20230329
1,10.000000,AUROPHARMA,20230125,20230202
2,10.000000,AUROPHARMA,20230125,20230209
3,10.000000,AUROPHARMA,20230125,20230216
4,10.000000,AUROPHARMA,20230125,20230223
5,10.000000,AUROPHARMA,20230202,20230209
6,10.000000,AUROPHARMA,20230202,20230216
7,10.000000,AUROPHARMA,20230202,20230223
8,10.000000,AUROPHARMA,20230202,20230302
9,10.000000,AUROPHARMA,20230202,20230309
10,10.000000,AUROPHARMA,20230202,20230329
11,10.000000,AUROPHARMA,20230209,20230216
12,10.000000,AUROPHARMA,20230209,20230223
13,10.000000,AUROPHARMA,20230209,20230302
14,10.000000,AUROPHARMA,20230209,20230309
15,10.000000,AUROPHARMA,20230209,20230329
16,10.000000,AUROPHARMA,20230216,20230223
17,10.000000,AUROPHARMA,20230216,20230302
18,10.000000,AUROPHARMA,20230216,20230309
19,10.000000,AUROPHARMA,20230216,20230329
20,10.000000,AUROPHARMA,20230223,20230302
21,10.000000,AUROPHARMA,20230223,20230309
22,10.000000,AUROPHARMA,20230223,20230329
23,10.000000,AUROPHARMA,20230302,20230309
24,10.000000,AUROPHARMA,20230302,20230329
25,10.000000,AUROPHARMA,20230309,20230329
26,10.000000,AUROPHARMA,20230125,20230302
27,10.000000,AUROPHARMA,20230125,20230309
28,10.000000,AUROPHARMA,20230125,20230329
1,21.000000,AXISBANK,20230125,20230202
2,21.000000,AXISBANK,20230125,20230209
3,21.000000,AXISBANK,20230125,20230216
4,21.000000,AXISBANK,20230125,20230223
5,21.000000,AXISBANK,20230202,20230209
6,21.000000,AXISBANK,20230202,20230216
7,21.000000,AXISBANK,20230202,20230223
8,21.000000,AXISBANK,20230202,20230302
9,21.000000,AXISBANK,20230202,20230309
10,21.000000,AXISBANK,20230202,20230329
11,21.000000,AXISBANK,20230209,20230216
12,21.000000,AXISBANK,20230209,20230223
13,21.000000,AXISBANK,20230209,20230302
14,21.000000,AXISBANK,20230209,20230309
15,21.000000,AXISBANK,20230209,20230329
16,21.000000,AXISBANK,20230216,20230223
17,21.000000,AXISBANK,20230216,20230302
18,21.000000,AXISBANK,20230216,20230309
19,21.000000,AXISBANK,20230216,20230329
20,21.000000,AXISBANK,20230223,20230302
21,21.000000,AXISBANK,20230223,20230309
22,21.000000,AXISBANK,20230223,20230329
23,21.000000,AXISBANK,20230302,20230309
24,21.000000,AXISBANK,20230302,20230329
25,21.000000,AXISBANK,20230309,20230329
26,21.000000,AXISBANK,20230125,20230302
27,21.000000,AXISBANK,20230125,20230309
28,21.000000,AXISBANK,20230125,20230329
1,82.000000,BAJAJ-AUTO,20230125,20230202
2,82.000000,BAJAJ-AUTO,20230125,20230209
3,82.000000,BAJAJ-AUTO,20230125,20230216
4,82.000000,BAJAJ-AUTO,20230125,20230223
5,82.000000,BAJAJ-AUTO,20230202,20230209
6,82.000000,BAJAJ-AUTO,20230202,20230216
7,82.000000,BAJAJ-AUTO,20230202,20230223
8,82.000000,BAJAJ-AUTO,20230202,20230302
9,82.000000,BAJAJ-AUTO,20230202,20230309
10,82.000000,BAJAJ-AUTO,20230202,20230329
11,82.000000,BAJAJ-AUTO,20230209,20230216
12,82.000000,BAJAJ-AUTO,20230209,20230223
13,82.000000,BAJAJ-AUTO,20230209,20230302
14,82.000000,BAJAJ-AUTO,20230209,20230309
15,82.000000,BAJAJ-AUTO,20230209,20230329
16,82.000000,BAJAJ-AUTO,20230216,20230223
17,82.000000,BAJAJ-AUTO,20230216,20230302
18,82.000000,BAJAJ-AUTO,20230216,20230309
19,82.000000,BAJAJ-AUTO,20230216,20230329
20,82.000000,BAJAJ-AUTO,20230223,20230302
21,82.000000,BAJAJ-AUTO,20230223,20230309
22,82.000000,BAJAJ-AUTO,20230223,20230329
23,82.000000,BAJAJ-AUTO,20230302,20230309
24,82.000000,BAJAJ-AUTO,20230302,20230329
25,82.000000,BAJAJ-AUTO,20230309,20230329
26,82.000000,BAJAJ-AUTO,20230125,20230302
27,82.000000,BAJAJ-AUTO,20230125,20230309
28,82.000000,BAJAJ-AUTO,20230125,20230329
1,30.000000,BAJAJFINSV,20230125,20230202
2,30.000000,BAJAJFINSV,20230125,20230209
3,30.000000,BAJAJFINSV,20230125,20230216
4,30.000000,BAJAJFINSV,20230125,20230223
5,30.000000,BAJAJFINSV,20230202,20230209
6,30.000000,BAJAJFINSV,20230202,20230216
7,30.000000,BAJAJFINSV,20230202,20230223
8,30.000000,BAJAJFINSV,20230202,20230302
9,30.000000,BAJAJFINSV,20230202,20230309
10,30.000000,BAJAJFINSV,20230202,20230329
11,30.000000,BAJAJFINSV,20230209,20230216
12,30.000000,BAJAJFINSV,20230209,20230223
13,30.000000,BAJAJFINSV,20230209,20230302
14,30.000000,BAJAJFINSV,20230209,20230309
15,30.000000,BAJAJFINSV,20230209,20230329
16,30.000000,BAJAJFINSV,20230216,20230223
17,30.000000,BAJAJFINSV,20230216,20230302
18,30.000000,BAJAJFINSV,20230216,20230309
19,30.000000,BAJAJFINSV,20230216,20230329
20,30.000000,BAJAJFINSV,20230223,20230302
21,30.000000,BAJAJFINSV,20230223,20230309
22,30.000000,BAJAJFINSV,20230223,20230329
