ARIHANT ,,,,,,,,,
46:Exposure Margin Report ,,,,,,,,,
Trade Date:23/09/2022 Exposure:3.50 Report Date:23/09/2022 ,,,,,,,,,
CLIENT_ID,Scrip,Net Qty,Cl.Price,Cl.Amt,Exposure Mrg,Span Mrg,Total Margin,% Margin,
14275,EO CE SUNPHARMA 29Sep22 1000.0000,2800,920.4,2577120,0,0,0,0,
14275,EO CE SUNPHARMA 29Sep22 940.0000,-700,920.4,644280,22549.8,18683,41232.8,6.4,
14275,EO PE SYNGENE 29Sep22 500.0000,-1000,556.45,556450,19475.75,44710,64185.75,11.53,
14275,EF TATACHEM 29Sep22,-57000,1133.3,64598100,2260933.5,-679930,1581003.5,2.45,
14275,EO CE TATACHEM 27Oct22 1200.0000,5000,1139.45,5697250,0,0,0,0,
14275,EO CE TATACHEM 29Sep22 1120.0000,-2000,1133.3,2266600,79331,0,79331,3.5,
14275,EO CE TATACHEM 29Sep22 1140.0000,-1000,1133.3,1133300,39665.5,0,39665.5,3.5,
14275,EO CE TATACHEM 29Sep22 1150.0000,22000,1133.3,24932600,0,0,0,0,
14275,EO CE TATACHEM 29Sep22 1160.0000,50000,1133.3,56665000,0,0,0,0,
14275,EO CE TATACHEM 29Sep22 1170.0000,2000,1133.3,2266600,0,0,0,0,
14275,EO CE TATACHEM 29Sep22 1180.0000,84000,1133.3,95197200,0,0,0,0,
14275,EO CE TATACHEM 29Sep22 1200.0000,12000,1133.3,13599600,0,0,0,0,
14275,EO CE TATACHEM 29Sep22 1250.0000,-2000,1133.3,2266600,79331,0,79331,3.5,
14275,EO CE TATACHEM 29Sep22 1280.0000,24000,1133.3,27199200,0,0,0,0,
14275,EO PE TATACHEM 29Sep22 1070.0000,4000,1133.3,4533200,0,0,0,0,
14275,EO PE TATACHEM 29Sep22 1080.0000,-2000,1133.3,2266600,79331,0,79331,3.5,
14275,EO PE TATACHEM 29Sep22 1100.0000,-27000,1133.3,30599100,1070968.5,0,1070968.5,3.5,
14275,EO PE TATACHEM 29Sep22 1110.0000,-2000,1133.3,2266600,79331,0,79331,3.5,
14275,EO PE TATACHEM 29Sep22 1120.0000,1000,1133.3,1133300,0,0,0,0,
14275,EO PE TATACHEM 29Sep22 1130.0000,-1000,1133.3,1133300,39665.5,0,39665.5,3.5,
14275,EO PE TATACHEM 29Sep22 1140.0000,1000,1133.3,1133300,0,0,0,0,
14275,EO PE TATACOMM 29Sep22 1100.0000,-5000,1166.3,5831500,204102.5,814700,1018802.5,17.47,
14275,EF TATACONSUM 29Sep22,-5400,782.8,4227120,147949.2,309276,457225.2,10.82,
14275,EO CE TATACONSUM 29Sep22 800.0000,900,782.8,704520,0,0,0,0,
14275,EO CE TATACONSUM 29Sep22 810.0000,-1800,782.8,1409040,49316.4,0,49316.4,3.5,
14275,EO CE TATACONSUM 29Sep22 820.0000,-2700,782.8,2113560,73974.6,0,73974.6,3.5,
14275,EO CE TATACONSUM 29Sep22 830.0000,900,782.8,704520,0,0,0,0,
14275,EO CE TATACONSUM 29Sep22 840.0000,4500,782.8,3522600,0,0,0,0,
14275,EO CE TATACONSUM 29Sep22 850.0000,6300,782.8,4931640,0,0,0,0,
14275,EO CE TATACONSUM 29Sep22 870.0000,-1800,782.8,1409040,49316.4,0,49316.4,3.5,
14275,EO CE TATACONSUM 29Sep22 910.0000,4500,782.8,3522600,0,0,0,0,
14275,EO CE TATACONSUM 29Sep22 920.0000,-900,782.8,704520,24658.2,0,24658.2,3.5,
14275,EO PE TATACONSUM 29Sep22 700.0000,-900,782.8,704520,24658.2,0,24658.2,3.5,
14275,EO PE TATACONSUM 29Sep22 750.0000,-900,782.8,704520,24658.2,0,24658.2,3.5,
14275,EF TATAMOTORS 29Sep22,18525,422.25,7822181,273776.34,1011807,1285583.34,16.44,
14275,EO CE TATAMOTORS 27Oct22 500.0000,79800,424.4,33867120,0,0,0,0,
14275,EO CE TATAMOTORS 29Sep22 430.0000,-15675,422.25,6618769,231656.92,0,231656.92,3.5,
14275,EO CE TATAMOTORS 29Sep22 440.0000,-5700,422.25,2406825,84238.88,0,84238.88,3.5,
14275,EO CE TATAMOTORS 29Sep22 450.0000,28500,422.25,12034125,0,0,0,0,
14275,EO CE TATAMOTORS 29Sep22 460.0000,72675,422.25,30687019,0,0,0,0,
14275,EO CE TATAMOTORS 29Sep22 470.0000,1425,422.25,601706,0,0,0,0,
14275,EO CE TATAMOTORS 29Sep22 480.0000,27075,422.25,11432419,0,0,0,0,
14275,EO CE TATAMOTORS 29Sep22 530.0000,1425,422.25,601706,0,0,0,0,
14275,EO PE TATAMOTORS 29Sep22 420.0000,1425,422.25,601706,0,0,0,0,
14275,EO PE TATAMOTORS 29Sep22 430.0000,1425,422.25,601706,0,0,0,0,
14275,EO PE TATAMOTORS 29Sep22 440.0000,1425,422.25,601706,0,0,0,0,
14275,EO PE TATAMOTORS 29Sep22 450.0000,1425,422.25,601706,0,0,0,0,
14275,EO PE TATAMOTORS 29Sep22 460.0000,1425,422.25,601706,0,0,0,0,
14275,EF TATAPOWER 27Oct22,-10125,225.6,2284200,79947,0,79947,3.5,
14275,EF TATAPOWER 29Sep22,-64125,224.35,14386444,503525.54,6422118.75,6925644.29,48.14,
14275,EO CE TATAPOWER 27Oct22 240.0000,13500,225.6,3045600,0,0,0,0,
14275,EO CE TATAPOWER 27Oct22 250.0000,3375,225.6,761400,0,0,0,0,
14275,EO CE TATAPOWER 27Oct22 260.0000,108000,225.6,24364800,0,0,0,0,
14275,EO CE TATAPOWER 29Sep22 230.0000,-3375,224.35,757181,26501.34,0,26501.34,3.5,
14275,EO CE TATAPOWER 29Sep22 245.0000,16875,224.35,3785906,0,0,0,0,
14275,EO CE TATAPOWER 29Sep22 250.0000,54000,224.35,12114900,0,0,0,0,
14275,EO CE TATAPOWER 29Sep22 255.0000,84375,224.35,18929531,0,0,0,0,
14275,EO CE TATAPOWER 29Sep22 260.0000,30375,224.35,6814631,0,0,0,0,
14275,EO CE TATAPOWER 29Sep22 265.0000,6750,224.35,1514363,0,0,0,0,
14275,EO PE TATAPOWER 27Oct22 240.0000,-30375,225.6,6852600,239841,0,239841,3.5,
14275,EO PE TATAPOWER 29Sep22 205.0000,-57375,224.35,12872081,450522.84,0,450522.84,3.5,
14275,EO PE TATAPOWER 29Sep22 210.0000,-50625,224.35,11357719,397520.17,0,397520.17,3.5,
14275,EO PE TATAPOWER 29Sep22 215.0000,-6750,224.35,1514363,53002.71,0,53002.71,3.5,
14275,EO PE TATAPOWER 29Sep22 230.0000,-54000,224.35,12114900,424021.5,0,424021.5,3.5,
14275,EO PE TATAPOWER 29Sep22 235.0000,-20250,224.35,4543088,159008.08,0,159008.08,3.5,
14275,EO PE TATAPOWER 29Sep22 240.0000,-3375,224.35,757181,26501.34,0,26501.34,3.5,
14275,EF TATASTEEL 27Oct22,-42500,104.85,4456125,155964.38,0,155964.38,3.5,
14275,EF TATASTEEL 29Sep22,-17000,104.3,1773100,62058.5,-122366,-60307.5,-3.4,
14275,EO CE TATASTEEL 27Oct22 110.0000,102000,104.85,10694700,0,0,0,0,
14275,EO CE TATASTEEL 29Sep22 108.0000,-4250,104.3,443275,15514.63,0,15514.63,3.5,
14275,EO CE TATASTEEL 29Sep22 110.0000,-12750,104.3,1329825,46543.88,0,46543.88,3.5,
14275,EO CE TATASTEEL 29Sep22 112.0000,-4250,104.3,443275,15514.63,0,15514.63,3.5,
14275,EO CE TATASTEEL 29Sep22 114.0000,8500,104.3,886550,0,0,0,0,
14275,EO CE TATASTEEL 29Sep22 118.0000,4250,104.3,443275,0,0,0,0,
14275,EO CE TATASTEEL 29Sep22 120.0000,4250,104.3,443275,0,0,0,0,
14275,EO PE TATASTEEL 27Oct22 96.0000,-17000,104.85,1782450,62385.75,0,62385.75,3.5,
14275,EF TCS 27Oct22,-1650,2995,4941750,172961.25,0,172961.25,3.5,
14275,EF TCS 29Sep22,-19200,2986.15,57334080,2006692.8,2430619.5,4437312.3,7.74,
14275,EO CE TCS 27Oct22 3100.0000,-300,2995,898500,31447.5,0,31447.5,3.5,
14275,EO CE TCS 27Oct22 3200.0000,1500,2995,4492500,0,0,0,0,
14275,EO CE TCS 27Oct22 3260.0000,1200,2995,3594000,0,0,0,0,
14275,EO CE TCS 27Oct22 3400.0000,1500,2995,4492500,0,0,0,0,
14275,EO CE TCS 29Sep22 3000.0000,5100,2986.15,15229365,0,0,0,0,
14275,EO CE TCS 29Sep22 3040.0000,900,2986.15,2687535,0,0,0,0,
14275,EO CE TCS 29Sep22 3080.0000,-600,2986.15,1791690,62709.15,0,62709.15,3.5,
14275,EO CE TCS 29Sep22 3100.0000,-3300,2986.15,9854295,344900.33,0,344900.33,3.5,
14275,EO CE TCS 29Sep22 3120.0000,-1500,2986.15,4479225,156772.88,0,156772.88,3.5,
14275,EO CE TCS 29Sep22 3140.0000,-600,2986.15,1791690,62709.15,0,62709.15,3.5,
14275,EO CE TCS 29Sep22 3160.0000,5550,2986.15,16573133,0,0,0,0,
14275,EO CE TCS 29Sep22 3180.0000,1500,2986.15,4479225,0,0,0,0,
14275,EO CE TCS 29Sep22 3200.0000,27600,2986.15,82417740,0,0,0,0,
14275,EO CE TCS 29Sep22 3220.0000,2250,2986.15,6718838,0,0,0,0,
14275,EO CE TCS 29Sep22 3240.0000,1200,2986.15,3583380,0,0,0,0,
14275,EO CE TCS 29Sep22 3260.0000,6900,2986.15,20604435,0,0,0,0,
14275,EO PE TCS 27Oct22 3000.0000,-1500,2995,4492500,157237.5,0,157237.5,3.5,
14275,EO PE TCS 27Oct22 3300.0000,-300,2995,898500,31447.5,0,31447.5,3.5,
14275,EO PE TCS 29Sep22 2900.0000,600,2986.15,1791690,0,0,0,0,
14275,EO PE TCS 29Sep22 3000.0000,-900,2986.15,2687535,94063.73,0,94063.73,3.5,
14275,EO PE TCS 29Sep22 3020.0000,-150,2986.15,447923,15677.31,0,15677.31,3.5,
14275,EF TECHM 27Oct22,-600,1038.85,623310,21815.85,0,21815.85,3.5,
14275,EF TECHM 29Sep22,-4800,1034.1,4963680,173728.8,232218,405946.8,8.18,
14275,EO CE TECHM 29Sep22 1040.0000,600,1034.1,620460,0,0,0,0,
14275,EO CE TECHM 29Sep22 1060.0000,10200,1034.1,10547820,0,0,0,0,
14275,EO CE TECHM 29Sep22 1120.0000,4200,1034.1,4343220,0,0,0,0,
14275,EO CE TECHM 29Sep22 1140.0000,16200,1034.1,16752420,0,0,0,0,
14275,EO CE TECHM 29Sep22 1160.0000,-2400,1034.1,2481840,86864.4,0,86864.4,3.5,
14275,EO PE TECHM 29Sep22 1060.0000,-9000,1034.1,9306900,325741.5,0,325741.5,3.5,
14275,EO PE TECHM 29Sep22 1120.0000,2400,1034.1,2481840,0,0,0,0,
14275,EF TITAN 29Sep22,-375,2673.2,1002450,35085.75,-119317.5,-84231.75,-8.4,
14275,EO CE TITAN 29Sep22 2500.0000,2625,2673.2,7017150,0,0,0,0,
14275,EO CE TITAN 29Sep22 2740.0000,-2250,2673.2,6014700,210514.5,0,210514.5,3.5,
14275,EO CE TITAN 29Sep22 2820.0000,-3375,2673.2,9022050,315771.75,0,315771.75,3.5,
14275,EO CE TITAN 29Sep22 2840.0000,11250,2673.2,30073500,0,0,0,0,
14275,EO CE TITAN 29Sep22 2900.0000,8250,2673.2,22053900,0,0,0,0,
14275,EF TORNTPOWER 27Oct22,-4500,523,2353500,82372.5,0,82372.5,3.5,
14275,EF TORNTPOWER 29Sep22,-6000,522.25,3133500,109672.5,1023750,1133422.5,36.17,
14275,EO PE TORNTPOWER 29Sep22 500.0000,-7500,522.25,3916875,137090.63,0,137090.63,3.5,
14275,EF TRENT 29Sep22,-7975,1431.3,11414618,399511.63,-3936.75,395574.88,3.47,
14275,EO CE TRENT 29Sep22 1500.0000,23925,1431.3,34243853,0,0,0,0,
14275,EO PE TRENT 29Sep22 1380.0000,-725,1431.3,1037693,36319.26,0,36319.26,3.5,
14275,EO PE TRENT 29Sep22 1400.0000,-5800,1431.3,8301540,290553.9,0,290553.9,3.5,
14275,EF ULTRACEMCO 27Oct22,-10000,6181.15,61811500,2163402.5,0,2163402.5,3.5,
14275,EF ULTRACEMCO 29Sep22,-1300,6153.55,7999615,279986.53,14022628,14302614.53,178.79,
14275,EO CE ULTRACEMCO 27Oct22 6400.0000,2000,6181.15,12362300,0,0,0,0,
14275,EO CE ULTRACEMCO 27Oct22 7000.0000,200,6181.15,1236230,0,0,0,0,
14275,EO CE ULTRACEMCO 29Sep22 6400.0000,-400,6153.55,2461420,86149.7,0,86149.7,3.5,
14275,EO CE ULTRACEMCO 29Sep22 6500.0000,200,6153.55,1230710,0,0,0,0,
14275,EO CE ULTRACEMCO 29Sep22 6600.0000,800,6153.55,4922840,0,0,0,0,
14275,EO CE ULTRACEMCO 29Sep22 7000.0000,200,6153.55,1230710,0,0,0,0,
14275,EO PE ULTRACEMCO 27Oct22 6000.0000,-2000,6181.15,12362300,432680.5,0,432680.5,3.5,
14275,EO PE ULTRACEMCO 29Sep22 6800.0000,-500,6153.55,3076775,107687.13,0,107687.13,3.5,
14275,EF UPL 29Sep22,-1300,702.5,913250,31963.75,171860,203823.75,22.32,
14275,EO CE UPL 29Sep22 730.0000,-10400,702.5,7306000,255710,0,255710,3.5,
14275,EO CE UPL 29Sep22 740.0000,-5200,702.5,3653000,127855,0,127855,3.5,
14275,EO CE UPL 29Sep22 760.0000,26000,702.5,18265000,0,0,0,0,
14275,EO CE UPL 29Sep22 770.0000,6500,702.5,4566250,0,0,0,0,
14275,EO PE UPL 29Sep22 720.0000,-1300,702.5,913250,31963.75,0,31963.75,3.5,
14275,EF VEDL 27Oct22,-9300,281,2613300,91465.5,0,91465.5,3.5,
14275,EF VEDL 29Sep22,-10850,279.4,3031490,106102.15,9185670.45,9291772.6,306.51,
14275,EO CE VEDL 27Oct22 300.0000,20150,281,5662150,0,0,0,0,
14275,EO CE VEDL 29Sep22 290.0000,-23250,279.4,6496050,227361.75,0,227361.75,3.5,
14275,EO CE VEDL 29Sep22 295.0000,-9300,279.4,2598420,90944.7,0,90944.7,3.5,
14275,EO CE VEDL 29Sep22 300.0000,-153450,279.4,42873930,1500587.55,0,1500587.55,3.5,
14275,EO CE VEDL 29Sep22 305.0000,-1550,279.4,433070,15157.45,0,15157.45,3.5,
14275,EO CE VEDL 29Sep22 310.0000,32550,279.4,9094470,0,0,0,0,
14275,EO CE VEDL 29Sep22 315.0000,23250,279.4,6496050,0,0,0,0,
14275,EO CE VEDL 29Sep22 320.0000,3100,279.4,866140,0,0,0,0,
14275,EO CE VEDL 29Sep22 330.0000,21700,279.4,6062980,0,0,0,0,
14275,EO PE VEDL 27Oct22 250.0000,-9300,281,2613300,91465.5,0,91465.5,3.5,
14275,EO PE VEDL 29Sep22 275.5000,-1550,279.4,433070,15157.45,0,15157.45,3.5,
14275,EO PE VEDL 29Sep22 280.0000,-1550,279.4,433070,15157.45,0,15157.45,3.5,
14275,EO PE VEDL 29Sep22 285.0000,-3100,279.4,866140,30314.9,0,30314.9,3.5,
14275,EO PE VEDL 29Sep22 290.0000,-3100,279.4,866140,30314.9,0,30314.9,3.5,
14275,EO PE VEDL 29Sep22 300.0000,-1550,279.4,433070,15157.45,0,15157.45,3.5,
14275,EF VOLTAS 29Sep22,-500,900.05,450025,15750.88,959020,974770.88,216.6,
14275,EO CE VOLTAS 29Sep22 1000.0000,59000,900.05,53102950,0,0,0,0,
14275,EO CE VOLTAS 29Sep22 1020.0000,3500,900.05,3150175,0,0,0,0,
14275,EO CE VOLTAS 29Sep22 920.0000,-13000,900.05,11700650,409522.75,0,409522.75,3.5,
14275,EO CE VOLTAS 29Sep22 940.0000,-4000,900.05,3600200,126007,0,126007,3.5,
14275,EO CE VOLTAS 29Sep22 960.0000,4000,900.05,3600200,0,0,0,0,
14275,EO CE VOLTAS 29Sep22 980.0000,49000,900.05,44102450,0,0,0,0,
14275,EO PE VOLTAS 29Sep22 800.0000,-11500,900.05,10350575,362270.13,0,362270.13,3.5,
14275,EO PE VOLTAS 29Sep22 900.0000,-2000,900.05,1800100,63003.5,0,63003.5,3.5,
14275,EO CE WHIRLPOOL 29Sep22 1740.0000,350,1658.95,580633,0,0,0,0,
14275,EF WIPRO 27Oct22,-1000,396.3,396300,13870.5,0,13870.5,3.5,
14275,EF WIPRO 29Sep22,-29000,394.35,11436150,400265.25,1714770,2115035.25,18.49,
14275,EO CE WIPRO 27Oct22 400.0000,1000,396.3,396300,0,0,0,0,
14275,EO CE WIPRO 29Sep22 425.0000,-5000,394.35,1971750,69011.25,0,69011.25,3.5,
14275,EO CE WIPRO 29Sep22 435.0000,5000,394.35,1971750,0,0,0,0,
14275,EO CE WIPRO 29Sep22 440.0000,4000,394.35,1577400,0,0,0,0,
14275,EO CE WIPRO 29Sep22 450.0000,3000,394.35,1183050,0,0,0,0,
14275,EO PE WIPRO 27Oct22 400.0000,1000,396.3,396300,0,0,0,0,
14275,EF ZEEL 27Oct22,-12000,262.65,3151800,330939,0,330939,10.5,
14275,EF ZEEL 29Sep22,-42000,261.1,10966200,1151451,5879820,7031271,64.12,
14275,EO CE ZEEL 29Sep22 250.0000,-3000,261.1,783300,82246.5,0,82246.5,10.5,
14275,EO CE ZEEL 29Sep22 270.0000,3000,261.1,783300,0,0,0,0,
14275,EO CE ZEEL 29Sep22 300.0000,6000,261.1,1566600,0,0,0,0,
14275,EO CE ZEEL 29Sep22 305.0000,-6000,261.1,1566600,164493,0,164493,10.5,
14275,EO PE ZEEL 29Sep22 250.0000,3000,261.1,783300,0,0,0,0,
14275,EO PE ZEEL 29Sep22 255.0000,9000,261.1,2349900,0,0,0,0,
20001,EO CE MUTHOOTFIN 29Sep22 1100.0000,375,965.9,362213,0,-352.5,-352.5,-0.1,
20001,IF NIFTY 29Sep22,150,17335.85,2600378,52007.56,-54949.2,-2941.64,-0.11,
20001,IO CE NIFTY 29Sep22 18100.0000,-50,17335.85,866793,17335.86,0,17335.86,2,
20001,IO CE NIFTY 29Sep22 18150.0000,-50,17335.85,866793,17335.86,0,17335.86,2,
20001,IO CE NIFTY 29Sep22 18200.0000,-50,17335.85,866793,17335.86,0,17335.86,2,
20001,IO PE NIFTY 6Oct22 17900.0000,50,17459.75,872988,0,0,0,0,
20001,IO PE NIFTY 6Oct22 18000.0000,100,17459.75,1745975,0,0,0,0,
20001,EF RELIANCE 29Sep22,500,2443.3,1221650,42757.75,301168.75,343926.5,28.15,
20001,EO CE RELIANCE 29Sep22 2540.0000,500,2443.3,1221650,0,0,0,0,
20001,EO CE RELIANCE 29Sep22 2600.0000,500,2443.3,1221650,0,0,0,0,
20001,EO CE RELIANCE 29Sep22 2620.0000,-750,2443.3,1832475,64136.63,0,64136.63,3.5,
20001,EO CE RELIANCE 29Sep22 2700.0000,-2500,2443.3,6108250,213788.75,0,213788.75,3.5,
20001,EO PE RELIANCE 27Oct22 2500.0000,250,2456.25,614063,0,0,0,0,
20001,EO PE RELIANCE 27Oct22 2600.0000,250,2456.25,614063,0,0,0,0,
20001,EF TCS 29Sep22,150,2986.15,447923,15677.31,43514.55,59191.86,13.21,
20001,EO CE TCS 29Sep22 3080.0000,300,2986.15,895845,0,0,0,0,
20001,EO CE TCS 29Sep22 3180.0000,-750,2986.15,2239613,78386.46,0,78386.46,3.5,
20001,EO PE TCS 27Oct22 3300.0000,150,2995,449250,0,0,0,0,
20002,EO CE MUTHOOTFIN 29Sep22 1100.0000,375,965.9,362213,0,-352.5,-352.5,-0.1,
20002,IF NIFTY 29Sep22,150,17335.85,2600378,52007.56,-54949.2,-2941.64,-0.11,
20002,IO CE NIFTY 29Sep22 18100.0000,-50,17335.85,866793,17335.86,0,17335.86,2,
20002,IO CE NIFTY 29Sep22 18200.0000,-50,17335.85,866793,17335.86,0,17335.86,2,
20002,IO PE NIFTY 6Oct22 17900.0000,50,17459.75,872988,0,0,0,0,
20002,IO PE NIFTY 6Oct22 18000.0000,100,17459.75,1745975,0,0,0,0,
20002,EF RELIANCE 29Sep22,500,2443.3,1221650,42757.75,360770,403527.75,33.03,
20002,EO CE RELIANCE 29Sep22 2540.0000,500,2443.3,1221650,0,0,0,0,
20002,EO CE RELIANCE 29Sep22 2600.0000,500,2443.3,1221650,0,0,0,0,
20002,EO CE RELIANCE 29Sep22 2620.0000,-750,2443.3,1832475,64136.63,0,64136.63,3.5,
20002,EO CE RELIANCE 29Sep22 2640.0000,-250,2443.3,610825,21378.88,0,21378.88,3.5,
20002,EO CE RELIANCE 29Sep22 2700.0000,-2500,2443.3,6108250,213788.75,0,213788.75,3.5,
20002,EO PE RELIANCE 27Oct22 2500.0000,250,2456.25,614063,0,0,0,0,
20002,EO PE RELIANCE 27Oct22 2600.0000,250,2456.25,614063,0,0,0,0,
20002,EF TCS 29Sep22,150,2986.15,447923,15677.31,43514.55,59191.86,13.21,
20002,EO CE TCS 29Sep22 3080.0000,300,2986.15,895845,0,0,0,0,
20002,EO CE TCS 29Sep22 3180.0000,-750,2986.15,2239613,78386.46,0,78386.46,3.5,
20002,EO PE TCS 27Oct22 3300.0000,150,2995,449250,0,0,0,0,
20003,EO CE GODREJPROP 29Sep22 1320.0000,650,1226.45,797193,0,127071.75,127071.75,15.94,
20003,EO CE GODREJPROP 29Sep22 1380.0000,-1625,1226.45,1992981,69754.34,0,69754.34,3.5,
20003,EO CE INDIGO 29Sep22 1960.0000,600,1843.85,1106310,0,300813,300813,27.19,
20003,EO CE INDIGO 29Sep22 2020.0000,600,1843.85,1106310,0,0,0,0,
20003,EO CE INDIGO 29Sep22 2040.0000,-1200,1843.85,2212620,77441.7,0,77441.7,3.5,
20003,EO CE INDIGO 29Sep22 2100.0000,-1500,1843.85,2765775,96802.13,0,96802.13,3.5,
20003,EO CE INDIGO 29Sep22 2140.0000,-300,1843.85,553155,19360.43,0,19360.43,3.5,
20003,EO CE INFY 29Sep22 1440.0000,900,1369.4,1232460,0,112524,112524,9.13,
20003,EO CE INFY 29Sep22 1480.0000,-2100,1369.4,2875740,100650.9,0,100650.9,3.5,
20003,EO CE PEL 29Sep22 1020.0000,825,954.95,787834,0,580508.5,580508.5,73.68,
20003,EO CE PEL 29Sep22 1040.0000,825,954.95,787834,0,0,0,0,
20003,EO CE PEL 29Sep22 1080.0000,-1925,954.95,1838279,64339.77,0,64339.77,3.5,
20003,EO CE PEL 29Sep22 1100.0000,-1925,954.95,1838279,64339.77,0,64339.77,3.5,
20003,EO CE TCS 29Sep22 3100.0000,300,2986.15,895845,0,234718.5,234718.5,26.2,
20003,EO CE TCS 29Sep22 3140.0000,300,2986.15,895845,0,0,0,0,
20003,EO CE TCS 29Sep22 3200.0000,-750,2986.15,2239613,78386.46,0,78386.46,3.5,
20003,EO CE TCS 29Sep22 3240.0000,-750,2986.15,2239613,78386.46,0,78386.46,3.5,
20003,EO CE TITAN 29Sep22 2820.0000,750,2673.2,2004900,0,250496.25,250496.25,12.49,
20003,EO CE TITAN 29Sep22 2900.0000,-1875,2673.2,5012250,175428.75,0,175428.75,3.5,
20004,EO CE MUTHOOTFIN 29Sep22 1100.0000,375,965.9,362213,0,0,0,0,
20004,IF NIFTY 29Sep22,150,17335.85,2600378,52007.56,0,52007.56,2,
20004,IO CE NIFTY 29Sep22 18100.0000,-100,17335.85,1733585,34671.7,0,34671.7,2,
20004,IO CE NIFTY 29Sep22 18200.0000,-50,17335.85,866793,17335.86,0,17335.86,2,
20004,IO PE NIFTY 6Oct22 17900.0000,50,17459.75,872988,0,0,0,0,
20004,IO PE NIFTY 6Oct22 18000.0000,100,17459.75,1745975,0,0,0,0,
20004,EF RELIANCE 29Sep22,500,2443.3,1221650,42757.75,0,42757.75,3.5,
20004,EO CE RELIANCE 29Sep22 2540.0000,500,2443.3,1221650,0,0,0,0,
20004,EO CE RELIANCE 29Sep22 2620.0000,-1250,2443.3,3054125,106894.38,0,106894.38,3.5,
20004,EO PE RELIANCE 27Oct22 2500.0000,500,2456.25,1228125,0,0,0,0,
20006,EO CE MUTHOOTFIN 29Sep22 1100.0000,375,965.9,362213,0,-352.5,-352.5,-0.1,
20006,IF NIFTY 29Sep22,150,17335.85,2600378,52007.56,-54949.2,-2941.64,-0.11,
20006,IO CE NIFTY 29Sep22 18100.0000,-100,17335.85,1733585,34671.7,0,34671.7,2,
20006,IO CE NIFTY 29Sep22 18200.0000,-50,17335.85,866793,17335.86,0,17335.86,2,
20006,IO PE NIFTY 6Oct22 17900.0000,50,17459.75,872988,0,0,0,0,
20006,IO PE NIFTY 6Oct22 18000.0000,100,17459.75,1745975,0,0,0,0,
20006,EF RELIANCE 29Sep22,500,2443.3,1221650,42757.75,159095,201852.75,16.52,
20006,EO CE RELIANCE 29Sep22 2540.0000,500,2443.3,1221650,0,0,0,0,
20006,EO CE RELIANCE 29Sep22 2620.0000,-750,2443.3,1832475,64136.63,0,64136.63,3.5,
20006,EO CE RELIANCE 29Sep22 2700.0000,-1250,2443.3,3054125,106894.38,0,106894.38,3.5,
20006,EO PE RELIANCE 27Oct22 2500.0000,500,2456.25,1228125,0,0,0,0,
20007,EO CE CHOLAFIN 29Sep22 770.0000,2500,737.35,1843375,0,316725,316725,17.18,
20007,EO CE CHOLAFIN 29Sep22 810.0000,-6250,737.35,4608438,161295.33,0,161295.33,3.5,
20007,EO CE DLF 29Sep22 390.0000,3300,370.45,1222485,0,194799,194799,15.93,
20007,EO CE DLF 29Sep22 410.0000,-8250,370.45,3056213,106967.46,0,106967.46,3.5,
20007,EO CE GODREJPROP 29Sep22 1280.0000,1625,1226.45,1992981,0,584675,584675,29.34,
20007,EO CE GODREJPROP 29Sep22 1300.0000,650,1226.45,797193,0,0,0,0,
20007,EO CE GODREJPROP 29Sep22 1320.0000,650,1226.45,797193,0,0,0,0,
20007,EO CE GODREJPROP 29Sep22 1340.0000,-3575,1226.45,4384559,153459.57,0,153459.57,3.5,
20007,EO CE GODREJPROP 29Sep22 1360.0000,-1950,1226.45,2391578,83705.23,0,83705.23,3.5,
20007,EO CE GODREJPROP 29Sep22 1380.0000,-1300,1226.45,1594385,55803.48,0,55803.48,3.5,
20007,EO CE GODREJPROP 29Sep22 1400.0000,-325,1226.45,398596,13950.86,0,13950.86,3.5,
20007,EO CE HCLTECH 29Sep22 1000.0000,-3500,895.85,3135475,109741.63,0,109741.63,3.5,
20007,EO CE HCLTECH 29Sep22 960.0000,1400,895.85,1254190,0,168217,168217,13.41,
20007,EO CE INDIGO 29Sep22 1980.0000,600,1843.85,1106310,0,305634,305634,27.63,
20007,EO CE INDIGO 29Sep22 2020.0000,600,1843.85,1106310,0,0,0,0,
20007,EO CE INDIGO 29Sep22 2060.0000,-1500,1843.85,2765775,96802.13,0,96802.13,3.5,
20007,EO CE INDIGO 29Sep22 2100.0000,-1500,1843.85,2765775,96802.13,0,96802.13,3.5,
20007,EO CE INFY 29Sep22 1440.0000,1800,1369.4,2464920,0,378342,378342,15.35,
20007,EO CE INFY 29Sep22 1460.0000,1500,1369.4,2054100,0,0,0,0,
20007,EO CE INFY 29Sep22 1480.0000,-4200,1369.4,5751480,201301.8,0,201301.8,3.5,
20007,EO CE INFY 29Sep22 1500.0000,-3300,1369.4,4519020,158165.7,0,158165.7,3.5,
20007,EO CE KOTAKBANK 29Sep22 1920.0000,800,1863.75,1491000,0,720372,720372,48.31,
20007,EO CE KOTAKBANK 29Sep22 1940.0000,800,1863.75,1491000,0,0,0,0,
20007,EO CE KOTAKBANK 29Sep22 1980.0000,-2000,1863.75,3727500,130462.5,0,130462.5,3.5,
20007,EO CE KOTAKBANK 29Sep22 2000.0000,-2000,1863.75,3727500,130462.5,0,130462.5,3.5,
20007,EO CE LTTS 29Sep22 3600.0000,200,3409.9,681980,0,270140,270140,39.61,
